commit;category;change;description;originalElement;originalClass;nextElement;nextClass;otherElement1;otherElement2;isBreakingChange;deprecated;javaDoc;;commit;category;change;description;originalElement;originalClass;nextElement;nextClass;otherElement1;otherElement2;isBreakingChange;deprecated;javaDoc;;isEqualBreakingChange;isEqualDeprecated;isEqualJavaDoc
03d08ae171d0b8d0778f89cc40669582fd1818c7;Remove Type;Type;<br>type <code>com.squareup.leakcanary.ActivityRefWatcher</code><br>was removed<br>;;com.squareup.leakcanary.ActivityRefWatcher;;;;;false;true;true;;03d08ae171d0b8d0778f89cc40669582fd1818c7;Remove Type;Type;<br>type <code>com.squareup.leakcanary.ActivityRefWatcher</code> <br>was removed<br>;com.squareup.leakcanary.ActivityRefWatcher;com.squareup.leakcanary.ActivityRefWatcher;;;;;false;true;true;;true;true;true
2a8a77cda594d4624894f0430d908b06b3917841;Remove Type;Type;<br>type <code>com.squareup.leakcanary.InstrumentationLeakDetector</code><br>was removed<br>;;com.squareup.leakcanary.InstrumentationLeakDetector;;;;;true;false;true;;2a8a77cda594d4624894f0430d908b06b3917841;Remove Type;Type;<br>type <code>com.squareup.leakcanary.InstrumentationLeakDetector</code> <br>was removed<br>;com.squareup.leakcanary.InstrumentationLeakDetector;com.squareup.leakcanary.InstrumentationLeakDetector;;;;;true;false;true;;true;true;true
2a8a77cda594d4624894f0430d908b06b3917841;Remove Type;Type;<br>type <code>com.squareup.leakcanary.InstrumentationLeakResults</code><br>was removed<br>;;com.squareup.leakcanary.InstrumentationLeakResults;;;;;true;false;false;;2a8a77cda594d4624894f0430d908b06b3917841;Remove Type;Type;<br>type <code>com.squareup.leakcanary.InstrumentationLeakResults</code> <br>was removed<br>;com.squareup.leakcanary.InstrumentationLeakResults;com.squareup.leakcanary.InstrumentationLeakResults;;;;;true;false;false;;true;true;true
2a8a77cda594d4624894f0430d908b06b3917841;Remove Type;Type;<br>type <code>com.squareup.leakcanary.InstrumentationLeakResults.Result</code><br>was removed<br>;;com.squareup.leakcanary.InstrumentationLeakResults.Result;;;;;true;false;false;;2a8a77cda594d4624894f0430d908b06b3917841;Remove Type;Type;<br>type <code>com.squareup.leakcanary.InstrumentationLeakResults.Result</code> <br>was removed<br>;com.squareup.leakcanary.InstrumentationLeakResults.Result;com.squareup.leakcanary.InstrumentationLeakResults.Result;;;;;true;false;false;;true;true;true
c9ec725cc3398dcc59914b2aea4a56bed434d90b;Add Type;Type;<br>type <code>com.squareup.leakcanary.Clock</code> added<br>;;;;com.squareup.leakcanary.Clock;;;false;false;false;;c9ec725cc3398dcc59914b2aea4a56bed434d90b;Add Type;Type;<br>Type <code>com.squareup.leakcanary.Clock</code> added<br>;;;com.squareup.leakcanary.Clock;com.squareup.leakcanary.Clock;;;false;false;false;;true;true;true
a4e49941a94ea2071f28343a3bedff6052e9dd7b;Remove Type;Type;<br>type <code>com.squareup.leakcanary.AnalyzerProgressListener</code><br>was removed<br>;;com.squareup.leakcanary.AnalyzerProgressListener;;;;;true;false;false;;a4e49941a94ea2071f28343a3bedff6052e9dd7b;Remove Type;Type;<br>type <code>com.squareup.leakcanary.AnalyzerProgressListener</code> <br>was removed<br>;com.squareup.leakcanary.AnalyzerProgressListener;com.squareup.leakcanary.AnalyzerProgressListener;;;;;true;false;false;;true;true;true
a4e49941a94ea2071f28343a3bedff6052e9dd7b;Remove Type;Type;<br>type <code>com.squareup.leakcanary.TrackedReference</code><br>was removed<br>;;com.squareup.leakcanary.TrackedReference;;;;;true;false;true;;a4e49941a94ea2071f28343a3bedff6052e9dd7b;Remove Type;Type;<br>type <code>com.squareup.leakcanary.TrackedReference</code> <br>was removed<br>;com.squareup.leakcanary.TrackedReference;com.squareup.leakcanary.TrackedReference;;;;;true;false;true;;true;true;true
a4e49941a94ea2071f28343a3bedff6052e9dd7b;Remove Type;Type;<br>type <code>com.squareup.leakcanary.AnalysisResult</code><br>was removed<br>;;com.squareup.leakcanary.AnalysisResult;;;;;true;false;false;;a4e49941a94ea2071f28343a3bedff6052e9dd7b;Remove Type;Type;<br>type <code>com.squareup.leakcanary.AnalysisResult</code> <br>was removed<br>;com.squareup.leakcanary.AnalysisResult;com.squareup.leakcanary.AnalysisResult;;;;;true;false;false;;true;true;true
a4e49941a94ea2071f28343a3bedff6052e9dd7b;Remove Type;Type;<br>type <code>com.squareup.haha.perflib.HahaSpy</code><br>was removed<br>;;com.squareup.haha.perflib.HahaSpy;;;;;true;false;false;;a4e49941a94ea2071f28343a3bedff6052e9dd7b;Remove Type;Type;<br>type <code>com.squareup.haha.perflib.HahaSpy</code> <br>was removed<br>;com.squareup.haha.perflib.HahaSpy;com.squareup.haha.perflib.HahaSpy;;;;;true;false;false;;true;true;true
62a3eca0452ff096f74d21ebc009d52681b1b0aa;Add Type;Type;<br>type <code>com.squareup.leakcanary.RefWatcher.NewRefListener</code> added<br>;;;;com.squareup.leakcanary.RefWatcher.NewRefListener;;;false;false;false;;62a3eca0452ff096f74d21ebc009d52681b1b0aa;Add Type;Type;<br>Type <code>com.squareup.leakcanary.RefWatcher.NewRefListener</code> added<br>;;;com.squareup.leakcanary.RefWatcher.NewRefListener;com.squareup.leakcanary.RefWatcher.NewRefListener;;;false;false;false;;true;true;true
278fe6ea603f97791e73a38f51d9fbd8a9315bdb;Remove Type;Type;<br>type <code>com.squareup.leakcanary.LeakCanary</code><br>was removed<br>;;com.squareup.leakcanary.LeakCanary;;;;;true;false;true;;278fe6ea603f97791e73a38f51d9fbd8a9315bdb;Remove Type;Type;<br>type <code>com.squareup.leakcanary.LeakCanary</code> <br>was removed<br>;com.squareup.leakcanary.LeakCanary;com.squareup.leakcanary.LeakCanary;;;;;true;false;true;;true;true;true
278fe6ea603f97791e73a38f51d9fbd8a9315bdb;Remove Type;Type;<br>type <code>com.squareup.leakcanary.RefWatcher</code><br>was removed<br>;;com.squareup.leakcanary.RefWatcher;;;;;true;false;true;;278fe6ea603f97791e73a38f51d9fbd8a9315bdb;Remove Type;Type;<br>type <code>com.squareup.leakcanary.RefWatcher</code> <br>was removed<br>;com.squareup.leakcanary.RefWatcher;com.squareup.leakcanary.RefWatcher;;;;;true;false;true;;true;true;true
732f7887d5d3ea5326705bbddce4fb63e66b5471;Add Type;Type;<br>type <code>com.squareup.leakcanary.Reachability.Status</code> added<br>;;;;com.squareup.leakcanary.Reachability.Status;;;false;false;false;;732f7887d5d3ea5326705bbddce4fb63e66b5471;Add Type;Type;<br>Type <code>com.squareup.leakcanary.Reachability.Status</code> added<br>;;;com.squareup.leakcanary.Reachability.Status;com.squareup.leakcanary.Reachability.Status;;;false;false;false;;true;true;true
5c1e1baf5439bf9570d9ac7fb6076d0dbcd50f54;Add Type;Type;<br>type <code>com.squareup.leakcanary.AndroidReachabilityInspectors.WindowInspector</code> added<br>;;;;com.squareup.leakcanary.AndroidReachabilityInspectors.WindowInspector;;;false;false;false;;5c1e1baf5439bf9570d9ac7fb6076d0dbcd50f54;Add Type;Type;<br>Type <code>com.squareup.leakcanary.AndroidReachabilityInspectors.WindowInspector</code> added<br>;;;com.squareup.leakcanary.AndroidReachabilityInspectors.WindowInspector;com.squareup.leakcanary.AndroidReachabilityInspectors.WindowInspector;;;false;false;false;;true;true;true
ab90a053142f434b428fa4c51f7e259c48cdf250;Add Type;Type;<br>type <code>com.squareup.leakcanary.AnalyzedHeap</code> added<br>;;;;com.squareup.leakcanary.AnalyzedHeap;;;false;false;true;;ab90a053142f434b428fa4c51f7e259c48cdf250;Add Type;Type;<br>Type <code>com.squareup.leakcanary.AnalyzedHeap</code> added<br>;;;com.squareup.leakcanary.AnalyzedHeap;com.squareup.leakcanary.AnalyzedHeap;;;false;false;true;;true;true;true
58de9298d490986a5126ac1b3243515152aee416;Add Type;Type;<br>type <code>com.squareup.leakcanary.AndroidReachabilityInspectors.ViewImplInspector</code> added<br>;;;;com.squareup.leakcanary.AndroidReachabilityInspectors.ViewImplInspector;;;false;false;false;;58de9298d490986a5126ac1b3243515152aee416;Add Type;Type;<br>Type <code>com.squareup.leakcanary.AndroidReachabilityInspectors.ViewImplInspector</code> added<br>;;;com.squareup.leakcanary.AndroidReachabilityInspectors.ViewImplInspector;com.squareup.leakcanary.AndroidReachabilityInspectors.ViewImplInspector;;;false;false;false;;true;true;true
58de9298d490986a5126ac1b3243515152aee416;Add Type;Type;<br>type <code>com.squareup.leakcanary.AndroidReachabilityInspectors.MainThreadInspector</code> added<br>;;;;com.squareup.leakcanary.AndroidReachabilityInspectors.MainThreadInspector;;;false;false;false;;58de9298d490986a5126ac1b3243515152aee416;Add Type;Type;<br>Type <code>com.squareup.leakcanary.AndroidReachabilityInspectors.MainThreadInspector</code> added<br>;;;com.squareup.leakcanary.AndroidReachabilityInspectors.MainThreadInspector;com.squareup.leakcanary.AndroidReachabilityInspectors.MainThreadInspector;;;false;false;false;;true;true;true
5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Remove Type;Type;<br>type <code>com.squareup.leakcanary.HeapDump.Durations</code><br>was removed<br>;;com.squareup.leakcanary.HeapDump.Durations;;;;;true;false;true;;5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Remove Type;Type;<br>type <code>com.squareup.leakcanary.HeapDump.Durations</code> <br>was removed<br>;com.squareup.leakcanary.HeapDump.Durations;com.squareup.leakcanary.HeapDump.Durations;;;;;true;false;true;;true;true;true
5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Add Type;Type;<br>type <code>com.squareup.leakcanary.AndroidReachabilityInspectors.SupportFragmentInspector</code> added<br>;;;;com.squareup.leakcanary.AndroidReachabilityInspectors.SupportFragmentInspector;;;false;false;false;;5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Add Type;Type;<br>Type <code>com.squareup.leakcanary.AndroidReachabilityInspectors.SupportFragmentInspector</code> added<br>;;;com.squareup.leakcanary.AndroidReachabilityInspectors.SupportFragmentInspector;com.squareup.leakcanary.AndroidReachabilityInspectors.SupportFragmentInspector;;;false;false;false;;true;true;true
5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Add Type;Type;<br>type <code>com.squareup.leakcanary.AndroidReachabilityInspectors.DialogInspector</code> added<br>;;;;com.squareup.leakcanary.AndroidReachabilityInspectors.DialogInspector;;;false;false;false;;5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Add Type;Type;<br>Type <code>com.squareup.leakcanary.AndroidReachabilityInspectors.DialogInspector</code> added<br>;;;com.squareup.leakcanary.AndroidReachabilityInspectors.DialogInspector;com.squareup.leakcanary.AndroidReachabilityInspectors.DialogInspector;;;false;false;false;;true;true;true
5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Add Type;Type;<br>type <code>com.squareup.leakcanary.AndroidReachabilityInspectors.MortarPresenterInspector</code> added<br>;;;;com.squareup.leakcanary.AndroidReachabilityInspectors.MortarPresenterInspector;;;false;false;false;;5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Add Type;Type;<br>Type <code>com.squareup.leakcanary.AndroidReachabilityInspectors.MortarPresenterInspector</code> added<br>;;;com.squareup.leakcanary.AndroidReachabilityInspectors.MortarPresenterInspector;com.squareup.leakcanary.AndroidReachabilityInspectors.MortarPresenterInspector;;;false;false;false;;true;true;true
5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Add Type;Type;<br>type <code>com.squareup.leakcanary.AndroidReachabilityInspectors.ActivityInspector</code> added<br>;;;;com.squareup.leakcanary.AndroidReachabilityInspectors.ActivityInspector;;;false;false;false;;5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Add Type;Type;<br>Type <code>com.squareup.leakcanary.AndroidReachabilityInspectors.ActivityInspector</code> added<br>;;;com.squareup.leakcanary.AndroidReachabilityInspectors.ActivityInspector;com.squareup.leakcanary.AndroidReachabilityInspectors.ActivityInspector;;;false;false;false;;true;true;true
5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Add Type;Type;<br>type <code>com.squareup.leakcanary.Reachability</code> added<br>;;;;com.squareup.leakcanary.Reachability;;;false;false;true;;5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Add Type;Type;<br>Type <code>com.squareup.leakcanary.Reachability</code> added<br>;;;com.squareup.leakcanary.Reachability;com.squareup.leakcanary.Reachability;;;false;false;true;;true;true;true
5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Add Type;Type;<br>type <code>com.squareup.leakcanary.Reachability.Inspector</code> added<br>;;;;com.squareup.leakcanary.Reachability.Inspector;;;false;false;true;;5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Add Type;Type;<br>Type <code>com.squareup.leakcanary.Reachability.Inspector</code> added<br>;;;com.squareup.leakcanary.Reachability.Inspector;com.squareup.leakcanary.Reachability.Inspector;;;false;false;true;;true;true;true
5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Add Type;Type;<br>type <code>com.squareup.leakcanary.AndroidReachabilityInspectors.ApplicationInspector</code> added<br>;;;;com.squareup.leakcanary.AndroidReachabilityInspectors.ApplicationInspector;;;false;false;false;;5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Add Type;Type;<br>Type <code>com.squareup.leakcanary.AndroidReachabilityInspectors.ApplicationInspector</code> added<br>;;;com.squareup.leakcanary.AndroidReachabilityInspectors.ApplicationInspector;com.squareup.leakcanary.AndroidReachabilityInspectors.ApplicationInspector;;;false;false;false;;true;true;true
5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Add Type;Type;<br>type <code>com.squareup.leakcanary.AndroidReachabilityInspectors</code> added<br>;;;;com.squareup.leakcanary.AndroidReachabilityInspectors;;;false;false;true;;5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Add Type;Type;<br>Type <code>com.squareup.leakcanary.AndroidReachabilityInspectors</code> added<br>;;;com.squareup.leakcanary.AndroidReachabilityInspectors;com.squareup.leakcanary.AndroidReachabilityInspectors;;;false;false;true;;true;true;true
5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Add Type;Type;<br>type <code>com.squareup.leakcanary.AndroidReachabilityInspectors.MessageQueueInspector</code> added<br>;;;;com.squareup.leakcanary.AndroidReachabilityInspectors.MessageQueueInspector;;;false;false;false;;5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Add Type;Type;<br>Type <code>com.squareup.leakcanary.AndroidReachabilityInspectors.MessageQueueInspector</code> added<br>;;;com.squareup.leakcanary.AndroidReachabilityInspectors.MessageQueueInspector;com.squareup.leakcanary.AndroidReachabilityInspectors.MessageQueueInspector;;;false;false;false;;true;true;true
5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Add Type;Type;<br>type <code>com.squareup.leakcanary.AndroidReachabilityInspectors.FragmentInspector</code> added<br>;;;;com.squareup.leakcanary.AndroidReachabilityInspectors.FragmentInspector;;;false;false;false;;5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Add Type;Type;<br>Type <code>com.squareup.leakcanary.AndroidReachabilityInspectors.FragmentInspector</code> added<br>;;;com.squareup.leakcanary.AndroidReachabilityInspectors.FragmentInspector;com.squareup.leakcanary.AndroidReachabilityInspectors.FragmentInspector;;;false;false;false;;true;true;true
5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Add Type;Type;<br>type <code>com.squareup.leakcanary.AndroidReachabilityInspectors.ViewInspector</code> added<br>;;;;com.squareup.leakcanary.AndroidReachabilityInspectors.ViewInspector;;;false;false;false;;5663452f85df6f1dc3cfa8fd91b99b2c3068179a;Add Type;Type;<br>Type <code>com.squareup.leakcanary.AndroidReachabilityInspectors.ViewInspector</code> added<br>;;;com.squareup.leakcanary.AndroidReachabilityInspectors.ViewInspector;com.squareup.leakcanary.AndroidReachabilityInspectors.ViewInspector;;;false;false;false;;true;true;true
bf1b4f5a82a7bb74272d0ebf31b46bbbfc109633;Add Type;Type;<br>type <code>com.squareup.leakcanary.ActivityRefWatcher</code> added<br>;;;;com.squareup.leakcanary.ActivityRefWatcher;;;false;true;true;;bf1b4f5a82a7bb74272d0ebf31b46bbbfc109633;Add Type;Type;<br>Type <code>com.squareup.leakcanary.ActivityRefWatcher</code> added<br>;;;com.squareup.leakcanary.ActivityRefWatcher;com.squareup.leakcanary.ActivityRefWatcher;;;false;true;true;;true;true;true
b17f918514ec769d0e0b4bf8f9f73df122138fc0;Add Type;Type;<br>type <code>com.squareup.leakcanary.HeapDump.Durations</code> added<br>;;;;com.squareup.leakcanary.HeapDump.Durations;;;false;false;true;;b17f918514ec769d0e0b4bf8f9f73df122138fc0;Add Type;Type;<br>Type <code>com.squareup.leakcanary.HeapDump.Durations</code> added<br>;;;com.squareup.leakcanary.HeapDump.Durations;com.squareup.leakcanary.HeapDump.Durations;;;false;false;true;;true;true;true
68fc96c8198fef82b4a98ae96a8d71075a348913;Remove Type;Type;<br>type <code>com.squareup.leakcanary.ActivityRefWatcher</code><br>was removed<br>;;com.squareup.leakcanary.ActivityRefWatcher;;;;;true;false;false;;68fc96c8198fef82b4a98ae96a8d71075a348913;Remove Type;Type;<br>type <code>com.squareup.leakcanary.ActivityRefWatcher</code> <br>was removed<br>;com.squareup.leakcanary.ActivityRefWatcher;com.squareup.leakcanary.ActivityRefWatcher;;;;;true;false;false;;true;true;true
8c6f95815e20ced2e8a6554ae75bf408373dcf26;Move and Rename Type;Type;<br>type <code>com.squareup.leakcanary.LeakDetectionRunListener.LeakResult</code><br>moved and renamed to<br><code>com.squareup.leakcanary.InstrumentationLeakResults.Result</code><br>;;com.squareup.leakcanary.LeakDetectionRunListener.LeakResult;;com.squareup.leakcanary.InstrumentationLeakResults.Result;;;true;false;false;;8c6f95815e20ced2e8a6554ae75bf408373dcf26;Move and Rename Type;Type;<br>type <code>com.squareup.leakcanary.LeakDetectionRunListener.LeakResult</code><br>moved and renamed to<br><code>com.squareup.leakcanary.InstrumentationLeakResults.Result</code><br>;com.squareup.leakcanary.LeakDetectionRunListener.LeakResult;com.squareup.leakcanary.LeakDetectionRunListener.LeakResult;com.squareup.leakcanary.InstrumentationLeakResults.Result;com.squareup.leakcanary.InstrumentationLeakResults.Result;;;true;false;false;;true;true;true
8c6f95815e20ced2e8a6554ae75bf408373dcf26;Remove Type;Type;<br>type <code>com.squareup.leakcanary.LeakDetectionRunListener</code><br>was removed<br>;;com.squareup.leakcanary.LeakDetectionRunListener;;;;;true;false;true;;8c6f95815e20ced2e8a6554ae75bf408373dcf26;Remove Type;Type;<br>type <code>com.squareup.leakcanary.LeakDetectionRunListener</code> <br>was removed<br>;com.squareup.leakcanary.LeakDetectionRunListener;com.squareup.leakcanary.LeakDetectionRunListener;;;;;true;false;true;;true;true;true
8c6f95815e20ced2e8a6554ae75bf408373dcf26;Add Type;Type;<br>type <code>com.squareup.leakcanary.InstrumentationLeakDetector</code> added<br>;;;;com.squareup.leakcanary.InstrumentationLeakDetector;;;false;false;true;;8c6f95815e20ced2e8a6554ae75bf408373dcf26;Add Type;Type;<br>Type <code>com.squareup.leakcanary.InstrumentationLeakDetector</code> added<br>;;;com.squareup.leakcanary.InstrumentationLeakDetector;com.squareup.leakcanary.InstrumentationLeakDetector;;;false;false;true;;true;true;true
8c6f95815e20ced2e8a6554ae75bf408373dcf26;Add Type;Type;<br>type <code>com.squareup.leakcanary.InstrumentationLeakResults</code> added<br>;;;;com.squareup.leakcanary.InstrumentationLeakResults;;;false;false;false;;8c6f95815e20ced2e8a6554ae75bf408373dcf26;Add Type;Type;<br>Type <code>com.squareup.leakcanary.InstrumentationLeakResults</code> added<br>;;;com.squareup.leakcanary.InstrumentationLeakResults;com.squareup.leakcanary.InstrumentationLeakResults;;;false;false;false;;true;true;true
7172bf9fbc1e3767668fe7f82bfff6817c6bac21;Change in Supertype;Type;<br>type <code>com.squareup.leakcanary.AbstractAnalysisResultService</code><br>changed the superType<br>from <code>Service</code><br>to <code>ForegroundService</code><br>;;com.squareup.leakcanary.AbstractAnalysisResultService;;com.squareup.leakcanary.AbstractAnalysisResultService;Service;ForegroundService;true;false;false;;7172bf9fbc1e3767668fe7f82bfff6817c6bac21;Change in Supertype;Type;<br><code>com.squareup.leakcanary.AbstractAnalysisResultService</code><br>changed the superClass<br>from <code>com.squareup.leakcanary.Service</code><br>to <code>com.squareup.leakcanary.ForegroundService</code><br>;;;com.squareup.leakcanary.AbstractAnalysisResultService;com.squareup.leakcanary.AbstractAnalysisResultService;com.squareup.leakcanary.Service;com.squareup.leakcanary.ForegroundService;false;false;false;;false;true;true
7172bf9fbc1e3767668fe7f82bfff6817c6bac21;Add Type;Type;<br>type <code>com.squareup.leakcanary.AnalyzerProgressListener</code> added<br>;;;;com.squareup.leakcanary.AnalyzerProgressListener;;;false;false;false;;7172bf9fbc1e3767668fe7f82bfff6817c6bac21;Add Type;Type;<br>Type <code>com.squareup.leakcanary.AnalyzerProgressListener</code> added<br>;;;com.squareup.leakcanary.AnalyzerProgressListener;com.squareup.leakcanary.AnalyzerProgressListener;;;false;false;false;;true;true;true
fff79f0efe0e6b23499808a13e86156a4b4be109;Change in Supertype;Type;<br>type <code>com.squareup.leakcanary.AbstractAnalysisResultService</code><br>changed the superType<br>from <code>IntentService</code><br>to <code>Service</code><br>;;com.squareup.leakcanary.AbstractAnalysisResultService;;com.squareup.leakcanary.AbstractAnalysisResultService;IntentService;Service;true;false;false;;fff79f0efe0e6b23499808a13e86156a4b4be109;Change in Supertype;Type;<br><code>com.squareup.leakcanary.AbstractAnalysisResultService</code><br>changed the superClass<br>from <code>com.squareup.leakcanary.IntentService</code><br>to <code>com.squareup.leakcanary.Service</code><br>;;;com.squareup.leakcanary.AbstractAnalysisResultService;com.squareup.leakcanary.AbstractAnalysisResultService;com.squareup.leakcanary.IntentService;com.squareup.leakcanary.Service;false;false;false;;false;true;true
6e90b8a26818ac51cdddab5b58243d44e548c3c3;Add Type;Type;<br>type <code>com.squareup.leakcanary.LeakDetectionRunListener.LeakResult</code> added<br>;;;;com.squareup.leakcanary.LeakDetectionRunListener.LeakResult;;;false;false;false;;6e90b8a26818ac51cdddab5b58243d44e548c3c3;Add Type;Type;<br>Type <code>com.squareup.leakcanary.LeakDetectionRunListener.LeakResult</code> added<br>;;;com.squareup.leakcanary.LeakDetectionRunListener.LeakResult;com.squareup.leakcanary.LeakDetectionRunListener.LeakResult;;;false;false;false;;true;true;true
6e90b8a26818ac51cdddab5b58243d44e548c3c3;Add Type;Type;<br>type <code>com.squareup.leakcanary.LeakDetectionRunListener</code> added<br>;;;;com.squareup.leakcanary.LeakDetectionRunListener;;;false;false;true;;6e90b8a26818ac51cdddab5b58243d44e548c3c3;Add Type;Type;<br>Type <code>com.squareup.leakcanary.LeakDetectionRunListener</code> added<br>;;;com.squareup.leakcanary.LeakDetectionRunListener;com.squareup.leakcanary.LeakDetectionRunListener;;;false;false;true;;true;true;true
c7a3b41cdb8db128f98434e829fc9b46c852f6bc;Add Type;Type;<br>type <code>com.squareup.leakcanary.LeakReference</code> added<br>;;;;com.squareup.leakcanary.LeakReference;;;false;false;true;;c7a3b41cdb8db128f98434e829fc9b46c852f6bc;Add Type;Type;<br>Type <code>com.squareup.leakcanary.LeakReference</code> added<br>;;;com.squareup.leakcanary.LeakReference;com.squareup.leakcanary.LeakReference;;;false;false;true;;true;true;true
111609ecc2afacf48812fea95916ee2d0e742f2b;Add Type;Type;<br>type <code>com.squareup.leakcanary.RefWatcherBuilder</code> added<br>;;;;com.squareup.leakcanary.RefWatcherBuilder;;;false;false;true;;111609ecc2afacf48812fea95916ee2d0e742f2b;Add Type;Type;<br>Type <code>com.squareup.leakcanary.RefWatcherBuilder</code> added<br>;;;com.squareup.leakcanary.RefWatcherBuilder;com.squareup.leakcanary.RefWatcherBuilder;;;false;false;true;;true;true;true
111609ecc2afacf48812fea95916ee2d0e742f2b;Add Type;Type;<br>type <code>com.squareup.leakcanary.AndroidRefWatcherBuilder</code> added<br>;;;;com.squareup.leakcanary.AndroidRefWatcherBuilder;;;false;false;true;;111609ecc2afacf48812fea95916ee2d0e742f2b;Add Type;Type;<br>Type <code>com.squareup.leakcanary.AndroidRefWatcherBuilder</code> added<br>;;;com.squareup.leakcanary.AndroidRefWatcherBuilder;com.squareup.leakcanary.AndroidRefWatcherBuilder;;;false;false;true;;true;true;true
633c37d056c4b264cfa188d2b24409e970eaa221;Add Type;Type;<br>type <code>com.squareup.leakcanary.TrackedReference</code> added<br>;;;;com.squareup.leakcanary.TrackedReference;;;false;false;true;;633c37d056c4b264cfa188d2b24409e970eaa221;Add Type;Type;<br>Type <code>com.squareup.leakcanary.TrackedReference</code> added<br>;;;com.squareup.leakcanary.TrackedReference;com.squareup.leakcanary.TrackedReference;;;false;false;true;;true;true;true
3286a1acfbd7162a8e29e88a164eed83bbd6e209;Add Type;Type;<br>type <code>com.squareup.leakcanary.Retryable</code> added<br>;;;;com.squareup.leakcanary.Retryable;;;false;false;false;;3286a1acfbd7162a8e29e88a164eed83bbd6e209;Add Type;Type;<br>Type <code>com.squareup.leakcanary.Retryable</code> added<br>;;;com.squareup.leakcanary.Retryable;com.squareup.leakcanary.Retryable;;;false;false;false;;true;true;true
3286a1acfbd7162a8e29e88a164eed83bbd6e209;Add Type;Type;<br>type <code>com.squareup.leakcanary.WatchExecutor</code> added<br>;;;;com.squareup.leakcanary.WatchExecutor;;;false;false;false;;3286a1acfbd7162a8e29e88a164eed83bbd6e209;Add Type;Type;<br>Type <code>com.squareup.leakcanary.WatchExecutor</code> added<br>;;;com.squareup.leakcanary.WatchExecutor;com.squareup.leakcanary.WatchExecutor;;;false;false;false;;true;true;true
50a9a0aec4510f7c1450281d438c86eefffa9330;Add Type;Type;<br>type <code>com.squareup.leakcanary.Exclusion</code> added<br>;;;;com.squareup.leakcanary.Exclusion;;;false;false;false;;50a9a0aec4510f7c1450281d438c86eefffa9330;Add Type;Type;<br>Type <code>com.squareup.leakcanary.Exclusion</code> added<br>;;;com.squareup.leakcanary.Exclusion;com.squareup.leakcanary.Exclusion;;;false;false;false;;true;true;true
99038fefc3dbbed7ca45288e22b8455f3a7bfbc3;Add Type;Type;<br>type <code>com.squareup.leakcanary.DefaultLeakDirectoryProvider</code> added<br>;;;;com.squareup.leakcanary.DefaultLeakDirectoryProvider;;;false;false;false;;99038fefc3dbbed7ca45288e22b8455f3a7bfbc3;Add Type;Type;<br>Type <code>com.squareup.leakcanary.DefaultLeakDirectoryProvider</code> added<br>;;;com.squareup.leakcanary.DefaultLeakDirectoryProvider;com.squareup.leakcanary.DefaultLeakDirectoryProvider;;;false;false;false;;true;true;true
99038fefc3dbbed7ca45288e22b8455f3a7bfbc3;Add Type;Type;<br>type <code>com.squareup.leakcanary.LeakDirectoryProvider</code> added<br>;;;;com.squareup.leakcanary.LeakDirectoryProvider;;;false;false;true;;99038fefc3dbbed7ca45288e22b8455f3a7bfbc3;Add Type;Type;<br>Type <code>com.squareup.leakcanary.LeakDirectoryProvider</code> added<br>;;;com.squareup.leakcanary.LeakDirectoryProvider;com.squareup.leakcanary.LeakDirectoryProvider;;;false;false;true;;true;true;true
7c08e5c75c7c6e397702e3af8c1838a1fb2d27ef;Add Type;Type;<br>type <code>com.squareup.leakcanary.CanaryLog</code> added<br>;;;;com.squareup.leakcanary.CanaryLog;;;false;false;false;;7c08e5c75c7c6e397702e3af8c1838a1fb2d27ef;Add Type;Type;<br>Type <code>com.squareup.leakcanary.CanaryLog</code> added<br>;;;com.squareup.leakcanary.CanaryLog;com.squareup.leakcanary.CanaryLog;;;false;false;false;;true;true;true
