commit;category;change;description;element;path;isBreakingChange;deprecated;javaDoc
47b098efdb5d2769a95db720a00616234237e20e;Add Method;Method;<br>method <code>staticField(String className, String fieldName, boolean always)</code><br>added in <code>com.squareup.leakcanary.ExcludedRefs.Builder</code><br>;public Builder staticField(String className, String fieldName, boolean always);com.squareup.leakcanary.ExcludedRefs.Builder;false;false;false
47b098efdb5d2769a95db720a00616234237e20e;Add Method;Method;<br>method <code>thread(String threadName, boolean always)</code><br>added in <code>com.squareup.leakcanary.ExcludedRefs.Builder</code><br>;public Builder thread(String threadName, boolean always);com.squareup.leakcanary.ExcludedRefs.Builder;false;false;false
47b098efdb5d2769a95db720a00616234237e20e;Add Method;Method;<br>method <code>clazz(String className)</code><br>added in <code>com.squareup.leakcanary.ExcludedRefs.Builder</code><br>;public Builder clazz(String className);com.squareup.leakcanary.ExcludedRefs.Builder;false;false;false
47b098efdb5d2769a95db720a00616234237e20e;Add Method;Method;<br>method <code>clazz(String className, boolean always)</code><br>added in <code>com.squareup.leakcanary.ExcludedRefs.Builder</code><br>;public Builder clazz(String className, boolean always);com.squareup.leakcanary.ExcludedRefs.Builder;false;false;false
47b098efdb5d2769a95db720a00616234237e20e;Add Method;Method;<br>method <code>failure(Throwable failure, long analysisDurationMs)</code><br>added in <code>com.squareup.leakcanary.AnalysisResult</code><br>;public static AnalysisResult failure(Throwable failure, long analysisDurationMs);com.squareup.leakcanary.AnalysisResult;false;false;false
acfc8fbb7e64645967344475cdc757ff836b0a5b;Add Method;Method;<br>method <code>toString()</code><br>added in <code>com.squareup.leakcanary.ExcludedRefs</code><br>;@Override public String toString();com.squareup.leakcanary.ExcludedRefs;false;false;false
9676cf6ebda1097a8a104f89f45201a6f5304412;Remove Method;Method;<br>method <code>androidWatcher(HeapDump.Listener heapDumpListener, ExcludedRefs excludedRefs)</code><br>removed from <code>com.squareup.leakcanary.LeakCanary</code><br>;public static RefWatcher androidWatcher(HeapDump.Listener heapDumpListener, ExcludedRefs excludedRefs);com.squareup.leakcanary.LeakCanary;true;false;false
9676cf6ebda1097a8a104f89f45201a6f5304412;Add Method;Method;<br>method <code>AndroidHeapDumper(Context context)</code><br>added in <code>com.squareup.leakcanary.AndroidHeapDumper</code><br>;public AndroidHeapDumper(Context context);com.squareup.leakcanary.AndroidHeapDumper;false;false;false
9676cf6ebda1097a8a104f89f45201a6f5304412;Add Method;Method;<br>method <code>androidWatcher(Context context, HeapDump.Listener heapDumpListener, ExcludedRefs excludedRefs)</code><br>added in <code>com.squareup.leakcanary.LeakCanary</code><br>;public static RefWatcher androidWatcher(Context context, HeapDump.Listener heapDumpListener, ExcludedRefs excludedRefs);com.squareup.leakcanary.LeakCanary;false;false;false
9b6ce4b84f68a638ea9d64b9117863803353ac46;Remove Method;Method;<br>method <code>leakInfo(Context context, HeapDump heapDump, AnalysisResult result)</code><br>removed from <code>com.squareup.leakcanary.LeakCanary</code><br>;public static String leakInfo(Context context, HeapDump heapDump, AnalysisResult result);com.squareup.leakcanary.LeakCanary;true;false;false
