commit;category;change;description;originalElement;originalClass;nextElement;nextClass;otherElement1;otherElement2;isBreakingChange;deprecated;javaDoc
bdfd8f82509db9dc488c0a18040e6dd7ea4dc7c5;Add Supertype;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.requests.HystrixRequestEventsStream</code><br>added superType <code>BasePayloadSupplier</code><br>;;com.netflix.hystrix.contrib.reactivesocket.requests.HystrixRequestEventsStream;;com.netflix.hystrix.contrib.reactivesocket.requests.HystrixRequestEventsStream;;BasePayloadSupplier;false;false;false
bdfd8f82509db9dc488c0a18040e6dd7ea4dc7c5;Extract Supertype;Type;<br>extract superType <code>com.netflix.hystrix.contrib.reactivesocket.BasePayloadSupplier</code><br>from <code>com.netflix.hystrix.contrib.reactivesocket.StreamingSupplier, com.netflix.hystrix.contrib.reactivesocket.requests.HystrixRequestEventsStream, com.netflix.hystrix.contrib.reactivesocket.sample.HystrixConfigStream, com.netflix.hystrix.contrib.reactivesocket.sample.HystrixUtilizationStream</code><br>;;;;com.netflix.hystrix.contrib.reactivesocket.BasePayloadSupplier;com.netflix.hystrix.contrib.reactivesocket.StreamingSupplier, com.netflix.hystrix.contrib.reactivesocket.requests.HystrixRequestEventsStream, com.netflix.hystrix.contrib.reactivesocket.sample.HystrixConfigStream, com.netflix.hystrix.contrib.reactivesocket.sample.HystrixUtilizationStream;;false;false;false
3bf3126ba4f715ae7183eb93b7a1199ea638b699;Add Supertype;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.EventStreamRequestHandler</code><br>added superType <code>RequestHandler</code><br>;;com.netflix.hystrix.contrib.reactivesocket.EventStreamRequestHandler;;com.netflix.hystrix.contrib.reactivesocket.EventStreamRequestHandler;;RequestHandler;false;false;true
3bf3126ba4f715ae7183eb93b7a1199ea638b699;Remove Supertype;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.requests.HystrixRequestEventsStream</code><br>removed superType <code>StreamingSupplier<HystrixThreadPoolMetrics></code><br>;;com.netflix.hystrix.contrib.reactivesocket.requests.HystrixRequestEventsStream;;com.netflix.hystrix.contrib.reactivesocket.requests.HystrixRequestEventsStream;StreamingSupplier<HystrixThreadPoolMetrics>;;true;false;false
f6e1eb87b86e8f8d78f99170c18078f53dd6dfd4;Add Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.EventStreamEnum</code> added<br>;;;;com.netflix.hystrix.contrib.reactivesocket.EventStreamEnum;;;false;false;false
f6e1eb87b86e8f8d78f99170c18078f53dd6dfd4;Add Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.EventStreamRequestHandler</code> added<br>;;;;com.netflix.hystrix.contrib.reactivesocket.EventStreamRequestHandler;;;false;false;true
f6e1eb87b86e8f8d78f99170c18078f53dd6dfd4;Add Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.StreamingSupplier</code> added<br>;;;;com.netflix.hystrix.contrib.reactivesocket.StreamingSupplier;;;false;false;true
f6e1eb87b86e8f8d78f99170c18078f53dd6dfd4;Add Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.metrics.HystrixCollasperMetricsStream</code> added<br>;;;;com.netflix.hystrix.contrib.reactivesocket.metrics.HystrixCollasperMetricsStream;;;false;false;false
f6e1eb87b86e8f8d78f99170c18078f53dd6dfd4;Add Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.metrics.HystrixCommandMetricsStream</code> added<br>;;;;com.netflix.hystrix.contrib.reactivesocket.metrics.HystrixCommandMetricsStream;;;false;false;false
f6e1eb87b86e8f8d78f99170c18078f53dd6dfd4;Add Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.metrics.HystrixThreadPoolMetricsStream</code> added<br>;;;;com.netflix.hystrix.contrib.reactivesocket.metrics.HystrixThreadPoolMetricsStream;;;false;false;false
f6e1eb87b86e8f8d78f99170c18078f53dd6dfd4;Add Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.requests.HystrixRequestEventsStream</code> added<br>;;;;com.netflix.hystrix.contrib.reactivesocket.requests.HystrixRequestEventsStream;;;false;false;false
36bfd70bba4cb8bffd7d371a89df9adba581b499;Extract Subtype;Type;<br>extract subType <code>com.netflix.hystrix.HystrixCommandResponseFromCache</code><br>from <code>com.netflix.hystrix.HystrixCachedObservable</code><br>;;;;com.netflix.hystrix.HystrixCommandResponseFromCache;com.netflix.hystrix.HystrixCachedObservable;;true;false;false
d885372c6ad77a32cb0edbfd0333a0fa8bcf3285;Extract Supertype;Type;<br>extract superType <code>com.netflix.hystrix.HystrixCachedObservable</code><br>from <code>com.netflix.hystrix.HystrixRequestCacheTest.TestObservable</code><br>;;;;com.netflix.hystrix.HystrixCachedObservable;com.netflix.hystrix.HystrixRequestCacheTest.TestObservable;;false;false;false
d885372c6ad77a32cb0edbfd0333a0fa8bcf3285;Remove Type;Type;<br>type <code>com.netflix.hystrix.AbstractCommand.CachedObservableResponse</code><br>was removed<br>;;com.netflix.hystrix.AbstractCommand.CachedObservableResponse;;;;;true;false;true
d885372c6ad77a32cb0edbfd0333a0fa8bcf3285;Remove Type;Type;<br>type <code>com.netflix.hystrix.AbstractCommand.ObservableCommand</code><br>was removed<br>;;com.netflix.hystrix.AbstractCommand.ObservableCommand;;;;;true;false;false
d885372c6ad77a32cb0edbfd0333a0fa8bcf3285;Remove Type;Type;<br>type <code>com.netflix.hystrix.AbstractCommand.CachedObservableOriginal</code><br>was removed<br>;;com.netflix.hystrix.AbstractCommand.CachedObservableOriginal;;;;;true;false;true
0d9d1b6c96fe12ed95ddb15877438ac51ee3e7ec;Remove Type;Type;<br>type <code>com.netflix.hystrix.dashboard.eureka.pojos.Applications</code><br>was removed<br>;;com.netflix.hystrix.dashboard.eureka.pojos.Applications;;;;;true;false;false
0d9d1b6c96fe12ed95ddb15877438ac51ee3e7ec;Remove Type;Type;<br>type <code>com.netflix.hystrix.dashboard.eureka.pojos.Application</code><br>was removed<br>;;com.netflix.hystrix.dashboard.eureka.pojos.Application;;;;;true;false;false
0d9d1b6c96fe12ed95ddb15877438ac51ee3e7ec;Remove Type;Type;<br>type <code>com.netflix.hystrix.dashboard.eureka.EurekaServiceInfo</code><br>was removed<br>;;com.netflix.hystrix.dashboard.eureka.EurekaServiceInfo;;;;;true;false;false
0d9d1b6c96fe12ed95ddb15877438ac51ee3e7ec;Remove Type;Type;<br>type <code>com.netflix.hystrix.dashboard.eureka.EurekaService</code><br>was removed<br>;;com.netflix.hystrix.dashboard.eureka.EurekaService;;;;;true;false;false
0d9d1b6c96fe12ed95ddb15877438ac51ee3e7ec;Add Type;Type;<br>type <code>com.netflix.hystrix.dashboard.stream.EurekaInfoServlet</code> added<br>;;;;com.netflix.hystrix.dashboard.stream.EurekaInfoServlet;;;false;false;true
0d9d1b6c96fe12ed95ddb15877438ac51ee3e7ec;Add Type;Type;<br>type <code>com.netflix.hystrix.dashboard.stream.UrlUtils</code> added<br>;;;;com.netflix.hystrix.dashboard.stream.UrlUtils;;;false;false;true
f75f9e8d72841dc5c0c49b4e855cdb42fe669025;Add Type;Type;<br>type <code>com.netflix.hystrix.dashboard.eureka.EurekaService</code> added<br>;;;;com.netflix.hystrix.dashboard.eureka.EurekaService;;;false;false;false
f75f9e8d72841dc5c0c49b4e855cdb42fe669025;Add Type;Type;<br>type <code>com.netflix.hystrix.dashboard.eureka.EurekaServiceInfo</code> added<br>;;;;com.netflix.hystrix.dashboard.eureka.EurekaServiceInfo;;;false;false;false
f75f9e8d72841dc5c0c49b4e855cdb42fe669025;Add Type;Type;<br>type <code>com.netflix.hystrix.dashboard.eureka.pojos.Application</code> added<br>;;;;com.netflix.hystrix.dashboard.eureka.pojos.Application;;;false;false;false
f75f9e8d72841dc5c0c49b4e855cdb42fe669025;Add Type;Type;<br>type <code>com.netflix.hystrix.dashboard.eureka.pojos.Applications</code> added<br>;;;;com.netflix.hystrix.dashboard.eureka.pojos.Applications;;;false;false;false
fbb6e13c24352e25c67926a20ea3d4bddfab4799;Add Type;Type;<br>type <code>com.hystrix.junit.HystrixRequestContextRule</code> added<br>;;;;com.hystrix.junit.HystrixRequestContextRule;;;false;false;true
