commit;category;change;description;originalElement;originalClass;nextElement;nextClass;otherElement1;otherElement2;isBreakingChange;deprecated;javaDoc;;commit;category;change;description;originalElement;originalClass;nextElement;nextClass;otherElement1;otherElement2;isBreakingChange;deprecated;javaDoc;;isEqualBreakingChange;isEqualDeprecated;isEqualJavaDoc
a5fc14128abab13b02448146b87cde6366c08437;Add Method;Method;<br>method <code>getFileLogger()</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;;;getFileLogger();com.orhanobut.logger.Settings;;;false;false;true;;a5fc14128abab13b02448146b87cde6366c08437;Add Method;Method;<br>method <code>getFileLogger()</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;;;getFileLogger();com.orhanobut.logger.Settings;;;false;false;false;;true;true;false
30f73221e4a129023a274b8e4f38560b7939030a;Add Method;Method;<br>method <code>d(Object object)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;d(Object object);com.orhanobut.logger.Logger;;;false;false;false;;30f73221e4a129023a274b8e4f38560b7939030a;Add Method;Method;<br>method <code>d(Object object)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;d(Object object);com.orhanobut.logger.Logger;;;false;false;false;;true;true;true
26228b17f923893cd27cad91266d9a443e11a3fe;Remove Method;Method;<br>method <code>setLogLevel(LogLevel logLevel)</code><br>removed from <code>com.orhanobut.logger.Settings</code><br>;setLogLevel(LogLevel logLevel);com.orhanobut.logger.Settings;;;;;false;true;true;;26228b17f923893cd27cad91266d9a443e11a3fe;Remove Method;Method;<br>method <code>setLogLevel(LogLevel logLevel)</code><br>removed from <code>com.orhanobut.logger.Settings</code><br>;setLogLevel(LogLevel logLevel);com.orhanobut.logger.Settings;;;;;true;false;false;;false;false;false
26228b17f923893cd27cad91266d9a443e11a3fe;Remove Method;Method;<br>method <code>setMethodOffset(int offset)</code><br>removed from <code>com.orhanobut.logger.Settings</code><br>;setMethodOffset(int offset);com.orhanobut.logger.Settings;;;;;false;true;true;;26228b17f923893cd27cad91266d9a443e11a3fe;Remove Method;Method;<br>method <code>setMethodOffset(int offset)</code><br>removed from <code>com.orhanobut.logger.Settings</code><br>;setMethodOffset(int offset);com.orhanobut.logger.Settings;;;;;true;false;false;;false;false;false
26228b17f923893cd27cad91266d9a443e11a3fe;Remove Method;Method;<br>method <code>setMethodCount(int methodCount)</code><br>removed from <code>com.orhanobut.logger.Settings</code><br>;setMethodCount(int methodCount);com.orhanobut.logger.Settings;;;;;false;true;true;;26228b17f923893cd27cad91266d9a443e11a3fe;Remove Method;Method;<br>method <code>setMethodCount(int methodCount)</code><br>removed from <code>com.orhanobut.logger.Settings</code><br>;setMethodCount(int methodCount);com.orhanobut.logger.Settings;;;;;true;false;false;;false;false;false
26228b17f923893cd27cad91266d9a443e11a3fe;Add Method;Method;<br>method <code>reset()</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;;;reset();com.orhanobut.logger.Settings;;;false;false;false;;26228b17f923893cd27cad91266d9a443e11a3fe;Add Method;Method;<br>method <code>reset()</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;;;reset();com.orhanobut.logger.Settings;;;false;false;false;;true;true;true
dae90084660dbe4e4e400a9611af0132c7169978;Add Method;Method;<br>method <code>getLogTool()</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;;;getLogTool();com.orhanobut.logger.Settings;;;false;false;false;;dae90084660dbe4e4e400a9611af0132c7169978;Add Method;Method;<br>method <code>getLogTool()</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;;;getLogTool();com.orhanobut.logger.Settings;;;false;false;false;;true;true;true
dae90084660dbe4e4e400a9611af0132c7169978;Add Method;Method;<br>method <code>logTool(LogTool logTool)</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;;;logTool(LogTool logTool);com.orhanobut.logger.Settings;;;false;false;false;;dae90084660dbe4e4e400a9611af0132c7169978;Add Method;Method;<br>method <code>logTool(LogTool logTool)</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;;;logTool(LogTool logTool);com.orhanobut.logger.Settings;;;false;false;false;;true;true;true
dae90084660dbe4e4e400a9611af0132c7169978;Add Method;Method;<br>method <code>clear()</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;clear();com.orhanobut.logger.Logger;;;false;false;false;;dae90084660dbe4e4e400a9611af0132c7169978;Add Method;Method;<br>method <code>clear()</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;clear();com.orhanobut.logger.Logger;;;false;false;false;;true;true;true
c527157e446709d7b6fafed57e645cac6f535e6d;Add Method;Method;<br>method <code>setMethodOffset(int offset)</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;;;setMethodOffset(int offset);com.orhanobut.logger.Settings;;;false;false;false;;c527157e446709d7b6fafed57e645cac6f535e6d;Add Method;Method;<br>method <code>setMethodOffset(int offset)</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;;;setMethodOffset(int offset);com.orhanobut.logger.Settings;;;false;false;false;;true;true;true
c527157e446709d7b6fafed57e645cac6f535e6d;Add Method;Method;<br>method <code>getMethodOffset()</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;;;getMethodOffset();com.orhanobut.logger.Settings;;;false;false;false;;c527157e446709d7b6fafed57e645cac6f535e6d;Add Method;Method;<br>method <code>getMethodOffset()</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;;;getMethodOffset();com.orhanobut.logger.Settings;;;false;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Move Method;Method;<br>method <code>d(String message, Object[] args)</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LoggerPrinter</code><br>;d(String, String, int);com.orhanobut.logger.Logger;d(String, Object[]);com.orhanobut.logger.LoggerPrinter;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Move Method;Method;method<code>d(String, Object[])</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LoggerPrinter</code><br>;;com.orhanobut.logger.Logger;d(String, Object[]);com.orhanobut.logger.LoggerPrinter;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Move Method;Method;<br>method <code>e(String message, Object[] args)</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LoggerPrinter</code><br>;e(String);com.orhanobut.logger.Logger;e(String, Object[]);com.orhanobut.logger.LoggerPrinter;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Move Method;Method;method<code>e(String, Object[])</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LoggerPrinter</code><br>;;com.orhanobut.logger.Logger;e(String, Object[]);com.orhanobut.logger.LoggerPrinter;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Move Method;Method;<br>method <code>e(String message, Object[] args)</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LoggerPrinter</code><br>;e(String, String);com.orhanobut.logger.Logger;e(String, Object[]);com.orhanobut.logger.LoggerPrinter;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Move Method;Method;method<code>e(String, Object[])</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LoggerPrinter</code><br>;;com.orhanobut.logger.Logger;e(String, Object[]);com.orhanobut.logger.LoggerPrinter;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Move Method;Method;<br>method <code>e(Throwable throwable, String message, Object[] args)</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LoggerPrinter</code><br>;e(String, String, Exception, int);com.orhanobut.logger.Logger;e(Throwable, String, Object[]);com.orhanobut.logger.LoggerPrinter;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Move Method;Method;method<code>e(Throwable, String, Object[])</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LoggerPrinter</code><br>;;com.orhanobut.logger.Logger;e(Throwable, String, Object[]);com.orhanobut.logger.LoggerPrinter;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Move Method;Method;<br>method <code>wtf(String message, Object[] args)</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LoggerPrinter</code><br>;wtf(String, String, int);com.orhanobut.logger.Logger;wtf(String, Object[]);com.orhanobut.logger.LoggerPrinter;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Move Method;Method;method<code>wtf(String, Object[])</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LoggerPrinter</code><br>;;com.orhanobut.logger.Logger;wtf(String, Object[]);com.orhanobut.logger.LoggerPrinter;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Move Method;Method;<br>method <code>json(String json)</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LoggerPrinter</code><br>;json(String, String, int);com.orhanobut.logger.Logger;json(String);com.orhanobut.logger.LoggerPrinter;;;true;false;true;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Move Method;Method;method<code>json(String)</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LoggerPrinter</code><br>;;com.orhanobut.logger.Logger;json(String);com.orhanobut.logger.LoggerPrinter;;;true;false;true;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Move Method;Method;<br>method <code>xml(String xml)</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LoggerPrinter</code><br>;xml(String, String, int);com.orhanobut.logger.Logger;xml(String);com.orhanobut.logger.LoggerPrinter;;;true;false;true;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Move Method;Method;method<code>xml(String)</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LoggerPrinter</code><br>;;com.orhanobut.logger.Logger;xml(String);com.orhanobut.logger.LoggerPrinter;;;true;false;true;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>i(String message, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;i(String message, int methodCount);com.orhanobut.logger.Logger;;;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>i(String message, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;i(String message, int methodCount);com.orhanobut.logger.Logger;;;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>w(String tag, String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;w(String tag, String message);com.orhanobut.logger.Logger;;;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>w(String tag, String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;w(String tag, String message);com.orhanobut.logger.Logger;;;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>w(String tag, String message, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;w(String tag, String message, int methodCount);com.orhanobut.logger.Logger;;;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>w(String tag, String message, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;w(String tag, String message, int methodCount);com.orhanobut.logger.Logger;;;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>v(String message, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;v(String message, int methodCount);com.orhanobut.logger.Logger;;;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>v(String message, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;v(String message, int methodCount);com.orhanobut.logger.Logger;;;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>i(String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;i(String message);com.orhanobut.logger.Logger;;;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>i(String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;i(String message);com.orhanobut.logger.Logger;;;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>w(String message, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;w(String message, int methodCount);com.orhanobut.logger.Logger;;;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>w(String message, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;w(String message, int methodCount);com.orhanobut.logger.Logger;;;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>d(String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;d(String message);com.orhanobut.logger.Logger;;;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>d(String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;d(String message);com.orhanobut.logger.Logger;;;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>xml(String xml, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;xml(String xml, int methodCount);com.orhanobut.logger.Logger;;;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>xml(String xml, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;xml(String xml, int methodCount);com.orhanobut.logger.Logger;;;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>xml(String tag, String xml)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;xml(String tag, String xml);com.orhanobut.logger.Logger;;;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>xml(String tag, String xml)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;xml(String tag, String xml);com.orhanobut.logger.Logger;;;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>json(String json, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;json(String json, int methodCount);com.orhanobut.logger.Logger;;;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>json(String json, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;json(String json, int methodCount);com.orhanobut.logger.Logger;;;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>i(String tag, String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;i(String tag, String message);com.orhanobut.logger.Logger;;;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>i(String tag, String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;i(String tag, String message);com.orhanobut.logger.Logger;;;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>json(String tag, String json)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;json(String tag, String json);com.orhanobut.logger.Logger;;;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>json(String tag, String json)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;json(String tag, String json);com.orhanobut.logger.Logger;;;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>v(String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;v(String message);com.orhanobut.logger.Logger;;;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>v(String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;v(String message);com.orhanobut.logger.Logger;;;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>wtf(String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;wtf(String message);com.orhanobut.logger.Logger;;;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>wtf(String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;wtf(String message);com.orhanobut.logger.Logger;;;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>wtf(String message, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;wtf(String message, int methodCount);com.orhanobut.logger.Logger;;;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>wtf(String message, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;wtf(String message, int methodCount);com.orhanobut.logger.Logger;;;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>d(String message, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;d(String message, int methodCount);com.orhanobut.logger.Logger;;;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>d(String message, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;d(String message, int methodCount);com.orhanobut.logger.Logger;;;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>v(String tag, String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;v(String tag, String message);com.orhanobut.logger.Logger;;;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>v(String tag, String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;v(String tag, String message);com.orhanobut.logger.Logger;;;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>d(String tag, String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;d(String tag, String message);com.orhanobut.logger.Logger;;;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>d(String tag, String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;d(String tag, String message);com.orhanobut.logger.Logger;;;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>wtf(String tag, String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;wtf(String tag, String message);com.orhanobut.logger.Logger;;;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>wtf(String tag, String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;wtf(String tag, String message);com.orhanobut.logger.Logger;;;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>w(String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;w(String message);com.orhanobut.logger.Logger;;;;;true;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>w(String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;w(String message);com.orhanobut.logger.Logger;;;;;true;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Add Method;Method;<br>method <code>t(String tag)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;t(String tag);com.orhanobut.logger.Logger;;;false;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Add Method;Method;<br>method <code>t(String tag)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;t(String tag);com.orhanobut.logger.Logger;;;false;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Add Method;Method;<br>method <code>t(int methodCount)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;t(int methodCount);com.orhanobut.logger.Logger;;;false;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Add Method;Method;<br>method <code>t(int methodCount)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;t(int methodCount);com.orhanobut.logger.Logger;;;false;false;false;;true;true;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Add Method;Method;<br>method <code>t(String tag, int methodCount)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;t(String tag, int methodCount);com.orhanobut.logger.Logger;;;false;false;false;;a1f5f1152e7d719df5297342c6be4fc0943502d2;Add Method;Method;<br>method <code>t(String tag, int methodCount)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;t(String tag, int methodCount);com.orhanobut.logger.Logger;;;false;false;false;;true;true;true
dd975fe185f5f7dbd6dda1433a102332c61f2eee;Add Method;Method;<br>method <code>xml(String xml, int methodCount)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;xml(String xml, int methodCount);com.orhanobut.logger.Logger;;;false;false;false;;dd975fe185f5f7dbd6dda1433a102332c61f2eee;Add Method;Method;<br>method <code>xml(String xml, int methodCount)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;xml(String xml, int methodCount);com.orhanobut.logger.Logger;;;false;false;false;;true;true;true
dd975fe185f5f7dbd6dda1433a102332c61f2eee;Add Method;Method;<br>method <code>xml(String tag, String xml, int methodCount)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;xml(String tag, String xml, int methodCount);com.orhanobut.logger.Logger;;;false;false;true;;dd975fe185f5f7dbd6dda1433a102332c61f2eee;Add Method;Method;<br>method <code>xml(String tag, String xml, int methodCount)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;xml(String tag, String xml, int methodCount);com.orhanobut.logger.Logger;;;false;false;true;;true;true;true
dd975fe185f5f7dbd6dda1433a102332c61f2eee;Add Method;Method;<br>method <code>xml(String tag, String xml)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;xml(String tag, String xml);com.orhanobut.logger.Logger;;;false;false;false;;dd975fe185f5f7dbd6dda1433a102332c61f2eee;Add Method;Method;<br>method <code>xml(String tag, String xml)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;xml(String tag, String xml);com.orhanobut.logger.Logger;;;false;false;false;;true;true;true
dd975fe185f5f7dbd6dda1433a102332c61f2eee;Add Method;Method;<br>method <code>xml(String xml)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;xml(String xml);com.orhanobut.logger.Logger;;;false;false;true;;dd975fe185f5f7dbd6dda1433a102332c61f2eee;Add Method;Method;<br>method <code>xml(String xml)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;xml(String xml);com.orhanobut.logger.Logger;;;false;false;true;;true;true;true
c32b63f543096c80eaa937cad0386484e31fadc1;Inline Method;Method;<br>method <code>init(LogLevel logLevel, String tag)</code><br>from <code>com.orhanobut.logger.Logger</code><br>inlined to <code>init(String tag)</code><br>in <code>com.orhanobut.logger.Logger</code><br>;init(LogLevel, String);com.orhanobut.logger.Logger;;;init(String);com.orhanobut.logger.Logger;true;false;true;;c32b63f543096c80eaa937cad0386484e31fadc1;Inline Method;Method;<br>Method <code>init(LogLevel, String)</code><br>from <code>com.orhanobut.logger.Logger</code><br>inlined to  <code>init(String)</code><br>in <code>com.orhanobut.logger.Logger</code><br>;init(LogLevel, String);com.orhanobut.logger.Logger;;;init(String);com.orhanobut.logger.Logger;true;false;true;;true;true;true
c32b63f543096c80eaa937cad0386484e31fadc1;Add Method;Method;<br>method <code>setLogLevel(LogLevel logLevel)</code><br>added in <code>com.orhanobut.logger.Logger.Settings</code><br>;;;setLogLevel(LogLevel logLevel);com.orhanobut.logger.Logger.Settings;;;false;false;false;;c32b63f543096c80eaa937cad0386484e31fadc1;Add Method;Method;<br>method <code>setLogLevel(LogLevel logLevel)</code><br>added in <code>com.orhanobut.logger.Logger.Settings</code><br>;;;setLogLevel(LogLevel logLevel);com.orhanobut.logger.Logger.Settings;;;false;false;false;;true;true;true
c32b63f543096c80eaa937cad0386484e31fadc1;Remove Method;Method;<br>method <code>init(LogLevel logLevel)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;init(LogLevel logLevel);com.orhanobut.logger.Logger;;;;;true;false;false;;c32b63f543096c80eaa937cad0386484e31fadc1;Remove Method;Method;<br>method <code>init(LogLevel logLevel)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;init(LogLevel logLevel);com.orhanobut.logger.Logger;;;;;true;false;false;;true;true;true
c33ec58560d1df9234faaf850fa23c1f309e81bf;Add Method;Method;<br>method <code>e(String tag, String message, int methodCount)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;e(String tag, String message, int methodCount);com.orhanobut.logger.Logger;;;false;false;false;;c33ec58560d1df9234faaf850fa23c1f309e81bf;Add Method;Method;<br>method <code>e(String tag, String message, int methodCount)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;e(String tag, String message, int methodCount);com.orhanobut.logger.Logger;;;false;false;false;;true;true;true
c33ec58560d1df9234faaf850fa23c1f309e81bf;Add Method;Method;<br>method <code>e(String tag, String message, Exception e)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;e(String tag, String message, Exception e);com.orhanobut.logger.Logger;;;false;false;false;;c33ec58560d1df9234faaf850fa23c1f309e81bf;Add Method;Method;<br>method <code>e(String tag, String message, Exception e)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;e(String tag, String message, Exception e);com.orhanobut.logger.Logger;;;false;false;false;;true;true;true
7806d1d20f0541ff1765bf8d81687f9d8b3ebab5;Add Method;Method;<br>method <code>init(LogLevel logLevel)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;init(LogLevel logLevel);com.orhanobut.logger.Logger;;;false;false;false;;7806d1d20f0541ff1765bf8d81687f9d8b3ebab5;Add Method;Method;<br>method <code>init(LogLevel logLevel)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;;;init(LogLevel logLevel);com.orhanobut.logger.Logger;;;false;false;false;;true;true;true
bc0516be6c049bd2949653ddd5fb77b6c440c468;Remove Field;Field;<br>field <code>DISABLED</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;DISABLED;com.orhanobut.logger.Logger;;;;;true;false;false;;bc0516be6c049bd2949653ddd5fb77b6c440c468;Remove Field;Field;<br>field <code>DISABLED</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;DISABLED;com.orhanobut.logger.Logger;;;;;true;false;false;;true;true;true
a5fc14128abab13b02448146b87cde6366c08437;Move Field;Field;<br>field <code>DEBUG</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LogLevel</code><br>;DEBUG;com.orhanobut.logger.Logger;DEBUG;com.orhanobut.logger.LogLevel;;;true;false;false;;a5fc14128abab13b02448146b87cde6366c08437;Move Field;Field;field<code>DEBUG</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LogLevel</code><br>;;com.orhanobut.logger.Logger;DEBUG;com.orhanobut.logger.LogLevel;;;true;false;false;;true;true;true
