commit;category;change;description;element;path;isBreakingChange;deprecated;javaDoc
ea63463c2ff8a67f63e541036f0d5998b5bb1f3e;Add Type;Type;<br>Type <code>libcore.io.DiskLruCache.Snapshot</code> added<br>;Snapshot;libcore.io.DiskLruCache.Snapshot;false;false;true
ea63463c2ff8a67f63e541036f0d5998b5bb1f3e;Add Type;Type;<br>Type <code>libcore.io.DiskLruCache.Editor</code> added<br>;Editor;libcore.io.DiskLruCache.Editor;false;false;true
ea63463c2ff8a67f63e541036f0d5998b5bb1f3e;Add Type;Type;<br>Type <code>libcore.io.AsynchronousCloseMonitor</code> added<br>;AsynchronousCloseMonitor;libcore.io.AsynchronousCloseMonitor;false;false;false
ea63463c2ff8a67f63e541036f0d5998b5bb1f3e;Add Type;Type;<br>Type <code>libcore.io.Base64</code> added<br>;Base64;libcore.io.Base64;false;false;true
ea63463c2ff8a67f63e541036f0d5998b5bb1f3e;Add Type;Type;<br>Type <code>libcore.io.SizeOf</code> added<br>;SizeOf;libcore.io.SizeOf;false;false;false
ea63463c2ff8a67f63e541036f0d5998b5bb1f3e;Add Type;Type;<br>Type <code>libcore.io.Streams</code> added<br>;Streams;libcore.io.Streams;false;false;false
ea63463c2ff8a67f63e541036f0d5998b5bb1f3e;Add Type;Type;<br>Type <code>libcore.io.OsConstants</code> added<br>;OsConstants;libcore.io.OsConstants;false;false;false
ea63463c2ff8a67f63e541036f0d5998b5bb1f3e;Add Type;Type;<br>Type <code>com.squareup.okhttp.OkHttpsConnection</code> added<br>;OkHttpsConnection;com.squareup.okhttp.OkHttpsConnection;false;false;true
ea63463c2ff8a67f63e541036f0d5998b5bb1f3e;Add Type;Type;<br>Type <code>com.squareup.okhttp.OkHttpConnection</code> added<br>;OkHttpConnection;com.squareup.okhttp.OkHttpConnection;false;false;true
ea63463c2ff8a67f63e541036f0d5998b5bb1f3e;Add Type;Type;<br>Type <code>libcore.util.ResponseSource</code> added<br>;ResponseSource;libcore.util.ResponseSource;false;false;true
0c4790dafaf6ccf7d8d34d04d24aac65cac910eb;Add Type;Type;<br>Type <code>com.google.mockwebserver.RecordedRequest</code> added<br>;RecordedRequest;com.google.mockwebserver.RecordedRequest;false;false;true
0c4790dafaf6ccf7d8d34d04d24aac65cac910eb;Add Type;Type;<br>Type <code>com.google.mockwebserver.MockWebServer</code> added<br>;MockWebServer;com.google.mockwebserver.MockWebServer;false;false;true
0c4790dafaf6ccf7d8d34d04d24aac65cac910eb;Add Type;Type;<br>Type <code>com.google.mockwebserver.MockResponse</code> added<br>;MockResponse;com.google.mockwebserver.MockResponse;false;false;true
0c4790dafaf6ccf7d8d34d04d24aac65cac910eb;Add Type;Type;<br>Type <code>com.google.mockwebserver.SocketPolicy</code> added<br>;SocketPolicy;com.google.mockwebserver.SocketPolicy;false;false;true
0f624b52bebbcac83f7cf8566dc25a694b6adbed;Add Method;Method;<br>method <code>isOneShot()</code><br>added in <code>okhttp3.RequestBody</code><br>;public boolean isOneShot();okhttp3.RequestBody;false;false;false
c49abad3a27a54687976c130278feabf9d4a811a;Add Method;Method;<br>method <code>isDuplex()</code><br>added in <code>okhttp3.RequestBody</code><br>;public boolean isDuplex();okhttp3.RequestBody;false;false;false
aac6c8da0720c53ccd8aa8385f8f250f78a7b61c;Gain Visibility in Method;Method;<br> method <code>create(Call call)</code><br> changed visibility from <code>default</code> to <code>public</code><br>in <code>okhttp3.EventListener.Factory</code><br>;@Override public EventListener create(Call call);okhttp3.EventListener.Factory;false;false;false
aac6c8da0720c53ccd8aa8385f8f250f78a7b61c;Add Method;Method;<br>method <code>requestFailed(Call call, IOException ioe)</code><br>added in <code>okhttp3.logging.LoggingEventListener</code><br>;@Override public void requestFailed(Call call, IOException ioe);okhttp3.logging.LoggingEventListener;false;false;false
aac6c8da0720c53ccd8aa8385f8f250f78a7b61c;Add Method;Method;<br>method <code>responseFailed(Call call, IOException ioe)</code><br>added in <code>okhttp3.logging.LoggingEventListener</code><br>;@Override public void responseFailed(Call call, IOException ioe);okhttp3.logging.LoggingEventListener;false;false;false
aac6c8da0720c53ccd8aa8385f8f250f78a7b61c;Add Method;Method;<br>method <code>requestFailed(Call call, IOException ioe)</code><br>added in <code>okhttp3.EventListener</code><br>;public void requestFailed(Call call, IOException ioe);okhttp3.EventListener;false;false;true
aac6c8da0720c53ccd8aa8385f8f250f78a7b61c;Add Method;Method;<br>method <code>responseFailed(Call call, IOException ioe)</code><br>added in <code>okhttp3.EventListener</code><br>;public void responseFailed(Call call, IOException ioe);okhttp3.EventListener;false;false;true
0685dfaa7ff71a8f16b1b71f417b08eff13ec55f;Deprecated Method;Method;<br>method <code>supportsTlsExtensions(boolean supportsTlsExtensions)</code> <br>deprecated in <code>okhttp3.ConnectionSpec.Builder</code><br>;public Builder supportsTlsExtensions(boolean supportsTlsExtensions);okhttp3.ConnectionSpec.Builder;false;true;false
1b1602d6460bc8212a738475d8113f65b4fd7c89;Add Method;Method;<br>method <code>getDispatcher()</code><br>added in <code>okhttp3.mockwebserver.MockWebServer</code><br>;public Dispatcher getDispatcher();okhttp3.mockwebserver.MockWebServer;false;false;true
3b9b8fff78bf2e40af88ee91091e1b9cc7308660;Add Method;Method;<br>method <code>getInstant(String name)</code><br>added in <code>okhttp3.Headers</code><br>;@IgnoreJRERequirement public @Nullable Instant getInstant(String name);okhttp3.Headers;false;false;true
3b9b8fff78bf2e40af88ee91091e1b9cc7308660;Add Method;Method;<br>method <code>add(String name, Instant value)</code><br>added in <code>okhttp3.Headers.Builder</code><br>;@IgnoreJRERequirement public Builder add(String name, Instant value);okhttp3.Headers.Builder;false;false;false
3b9b8fff78bf2e40af88ee91091e1b9cc7308660;Add Method;Method;<br>method <code>set(String name, Instant value)</code><br>added in <code>okhttp3.Headers.Builder</code><br>;@IgnoreJRERequirement public Builder set(String name, Instant value);okhttp3.Headers.Builder;false;false;false
dddbd58581da38e605e8fe10387a184d6303b4df;Add Method;Method;<br>method <code>getTrailers()</code><br>added in <code>okhttp3.mockwebserver.MockResponse</code><br>;public Headers getTrailers();okhttp3.mockwebserver.MockResponse;false;false;false
dddbd58581da38e605e8fe10387a184d6303b4df;Add Method;Method;<br>method <code>setTrailers(Headers trailers)</code><br>added in <code>okhttp3.mockwebserver.MockResponse</code><br>;public MockResponse setTrailers(Headers trailers);okhttp3.mockwebserver.MockResponse;false;false;true
dddbd58581da38e605e8fe10387a184d6303b4df;Add Method;Method;<br>method <code>trailers()</code><br>added in <code>okhttp3.Response</code><br>;public Headers trailers();okhttp3.Response;false;false;true
f38c74130d302352ee450e41c843dd99b51880e2;Add Method;Method;<br>method <code>toString()</code><br>added in <code>okhttp3.Handshake</code><br>;@Override public String toString();okhttp3.Handshake;false;false;false
af07e023f8d141d4a0cc165962b5f5cc997cff9c;Add Method;Method;<br>method <code>callTimeoutMillis()</code><br>added in <code>okhttp3.OkHttpClient</code><br>;public int callTimeoutMillis();okhttp3.OkHttpClient;false;false;true
af07e023f8d141d4a0cc165962b5f5cc997cff9c;Add Method;Method;<br>method <code>callTimeout(long timeout, TimeUnit unit)</code><br>added in <code>okhttp3.OkHttpClient.Builder</code><br>;public Builder callTimeout(long timeout, TimeUnit unit);okhttp3.OkHttpClient.Builder;false;false;false
af07e023f8d141d4a0cc165962b5f5cc997cff9c;Add Method;Method;<br>method <code>callTimeout(Duration duration)</code><br>added in <code>okhttp3.OkHttpClient.Builder</code><br>;@IgnoreJRERequirement public Builder callTimeout(Duration duration);okhttp3.OkHttpClient.Builder;false;false;false
c951e6ed887ad8b9595652f39dad646590b22037;Add Method;Method;<br>method <code>add(String name, Date value)</code><br>added in <code>okhttp3.Headers.Builder</code><br>;public Builder add(String name, Date value);okhttp3.Headers.Builder;false;false;false
c951e6ed887ad8b9595652f39dad646590b22037;Add Method;Method;<br>method <code>set(String name, Date value)</code><br>added in <code>okhttp3.Headers.Builder</code><br>;public Builder set(String name, Date value);okhttp3.Headers.Builder;false;false;false
2bccf45185890c0686fa52c43caee5ed66d929ac;Add Method;Method;<br>method <code>connectTimeout(Duration duration)</code><br>added in <code>okhttp3.OkHttpClient.Builder</code><br>;@IgnoreJRERequirement public Builder connectTimeout(Duration duration);okhttp3.OkHttpClient.Builder;false;false;false
2bccf45185890c0686fa52c43caee5ed66d929ac;Add Method;Method;<br>method <code>readTimeout(Duration duration)</code><br>added in <code>okhttp3.OkHttpClient.Builder</code><br>;@IgnoreJRERequirement public Builder readTimeout(Duration duration);okhttp3.OkHttpClient.Builder;false;false;false
2bccf45185890c0686fa52c43caee5ed66d929ac;Add Method;Method;<br>method <code>writeTimeout(Duration duration)</code><br>added in <code>okhttp3.OkHttpClient.Builder</code><br>;@IgnoreJRERequirement public Builder writeTimeout(Duration duration);okhttp3.OkHttpClient.Builder;false;false;false
2bccf45185890c0686fa52c43caee5ed66d929ac;Add Method;Method;<br>method <code>pingInterval(Duration duration)</code><br>added in <code>okhttp3.OkHttpClient.Builder</code><br>;@IgnoreJRERequirement public Builder pingInterval(Duration duration);okhttp3.OkHttpClient.Builder;false;false;false
0ebaef2b9bae5420d8ab4131a060e4b422aa6058;Add Method;Method;<br>method <code>addUnsafeNonAscii(String name, String value)</code><br>added in <code>okhttp3.Headers.Builder</code><br>;public Builder addUnsafeNonAscii(String name, String value);okhttp3.Headers.Builder;false;false;false
d2ddd4ef9d3f86d5e0df082bed000a77b155073e;Add Method;Method;<br>method <code>redactHeader(String name)</code><br>added in <code>okhttp3.logging.HttpLoggingInterceptor</code><br>;public void redactHeader(String name);okhttp3.logging.HttpLoggingInterceptor;false;false;false
474c23aa3035dc34eb6487ee7e2d4ba03bfb8c7a;Add Method;Method;<br>method <code>Challenge(String scheme, Map<String,String> authParams)</code><br>added in <code>okhttp3.Challenge</code><br>;public Challenge(String scheme, Map<String,String> authParams);okhttp3.Challenge;false;false;false
474c23aa3035dc34eb6487ee7e2d4ba03bfb8c7a;Add Method;Method;<br>method <code>authParams()</code><br>added in <code>okhttp3.Challenge</code><br>;public Map<String,String> authParams();okhttp3.Challenge;false;false;true
0b2486f7f32fbe21c8630f330d240546a15beb66;Remove Method;Method;<br>method <code>contentType(MediaType contentType)</code><br>removed from <code>okhttp3.dnsoverhttps.DnsOverHttps.Builder</code><br>;public Builder contentType(MediaType contentType);okhttp3.dnsoverhttps.DnsOverHttps.Builder;true;false;false
0b2486f7f32fbe21c8630f330d240546a15beb66;Add Method;Method;<br>method <code>Builder()</code><br>added in <code>okhttp3.dnsoverhttps.DnsOverHttps.Builder</code><br>;public Builder();okhttp3.dnsoverhttps.DnsOverHttps.Builder;false;false;false
d562795f7daab270c8145a4aa1fd20ada4e63967;Remove Method;Method;<br>method <code>contentType()</code><br>removed from <code>okhttp3.dnsoverhttps.DnsOverHttps</code><br>;public MediaType contentType();okhttp3.dnsoverhttps.DnsOverHttps;true;false;false
7a29af6d95f961e1861f54b03525938ce1f5c0d7;Add Method;Method;<br>method <code>tag(Class<? extends T> type)</code><br>added in <code>okhttp3.Request</code><br>;public @Nullable T tag(Class<? extends T> type);okhttp3.Request;false;false;true
7a29af6d95f961e1861f54b03525938ce1f5c0d7;Add Method;Method;<br>method <code>tag(Class<? super T> type, @Nullable T tag)</code><br>added in <code>okhttp3.Request.Builder</code><br>;public Builder tag(Class<? super T> type, @Nullable T tag);okhttp3.Request.Builder;false;false;false
137e7de0454f10160370f105ac7d9d2fc5403c84;Remove Method;Method;<br>method <code>issuedBy(HeldCertificate issuedBy)</code><br>removed from <code>okhttp3.tls.HeldCertificate.Builder</code><br>;public Builder issuedBy(HeldCertificate issuedBy);okhttp3.tls.HeldCertificate.Builder;true;false;true
137e7de0454f10160370f105ac7d9d2fc5403c84;Add Method;Method;<br>method <code>addPlatformTrustedCertificates()</code><br>added in <code>okhttp3.tls.HandshakeCertificates.Builder</code><br>;public Builder addPlatformTrustedCertificates();okhttp3.tls.HandshakeCertificates.Builder;false;false;false
137e7de0454f10160370f105ac7d9d2fc5403c84;Add Method;Method;<br>method <code>signedBy(HeldCertificate signedBy)</code><br>added in <code>okhttp3.tls.HeldCertificate.Builder</code><br>;public Builder signedBy(HeldCertificate signedBy);okhttp3.tls.HeldCertificate.Builder;false;false;true
8ba6323b7e5980afce86c62caa9c8d65772c05e3;Add Method;Method;<br>method <code>keyManager()</code><br>added in <code>okhttp3.tls.TlsNode</code><br>;public X509KeyManager keyManager();okhttp3.tls.TlsNode;false;false;false
db2ae92156242255a0d42caaf50c7801e79de917;Add Method;Method;<br>method <code>Builder()</code><br>added in <code>okhttp3.tls.HeldCertificate.Builder</code><br>;public Builder();okhttp3.tls.HeldCertificate.Builder;false;false;false
db2ae92156242255a0d42caaf50c7801e79de917;Add Method;Method;<br>method <code>ecdsa256()</code><br>added in <code>okhttp3.tls.HeldCertificate.Builder</code><br>;public Builder ecdsa256();okhttp3.tls.HeldCertificate.Builder;false;false;true
db2ae92156242255a0d42caaf50c7801e79de917;Add Method;Method;<br>method <code>rsa2048()</code><br>added in <code>okhttp3.tls.HeldCertificate.Builder</code><br>;public Builder rsa2048();okhttp3.tls.HeldCertificate.Builder;false;false;true
31c511f6947ccdd4bdad4e1232606d399a8647de;Add Method;Method;<br>method <code>HeldCertificate(KeyPair keyPair, X509Certificate certificate)</code><br>added in <code>okhttp3.mockwebserver.HeldCertificate</code><br>;public HeldCertificate(KeyPair keyPair, X509Certificate certificate);okhttp3.mockwebserver.HeldCertificate;false;false;false
351b3d6bf786e001f80ab3a7a933d4279cafbf83;Add Method;Method;<br>method <code>get(String url)</code><br>added in <code>okhttp3.HttpUrl</code><br>;public static HttpUrl get(String url);okhttp3.HttpUrl;false;false;true
c84c8fadc2febd8915df51c7291df95833637402;Add Method;Method;<br>method <code>addAll(Headers headers)</code><br>added in <code>okhttp3.Headers.Builder</code><br>;public Builder addAll(Headers headers);okhttp3.Headers.Builder;false;false;false
d908a676c25b6b3d547b45a9970f4bfb7a358010;Add Method;Method;<br>method <code>getHandshake()</code><br>added in <code>okhttp3.mockwebserver.RecordedRequest</code><br>;public Handshake getHandshake();okhttp3.mockwebserver.RecordedRequest;false;false;true
d908a676c25b6b3d547b45a9970f4bfb7a358010;Add Method;Method;<br>method <code>noClientAuth()</code><br>added in <code>okhttp3.mockwebserver.MockWebServer</code><br>;public void noClientAuth();okhttp3.mockwebserver.MockWebServer;false;false;true
d908a676c25b6b3d547b45a9970f4bfb7a358010;Add Method;Method;<br>method <code>requestClientAuth()</code><br>added in <code>okhttp3.mockwebserver.MockWebServer</code><br>;public void requestClientAuth();okhttp3.mockwebserver.MockWebServer;false;false;true
d908a676c25b6b3d547b45a9970f4bfb7a358010;Add Method;Method;<br>method <code>requireClientAuth()</code><br>added in <code>okhttp3.mockwebserver.MockWebServer</code><br>;public void requireClientAuth();okhttp3.mockwebserver.MockWebServer;false;false;true
36f4fd04f74323c137ca6ac1b464e9f5f04f33bf;Add Method;Method;<br>method <code>get(String string)</code><br>added in <code>okhttp3.MediaType</code><br>;public static MediaType get(String string);okhttp3.MediaType;false;false;true
e41f2cb1d8bca45f92e47cf6d62c940d503cfa3a;Add Method;Method;<br>method <code>create(@Nullable MediaType contentType, ByteString content)</code><br>added in <code>okhttp3.ResponseBody</code><br>;public static ResponseBody create(@Nullable MediaType contentType, ByteString content);okhttp3.ResponseBody;false;false;true
63ed542534eec2b1eb124531452a467b5541baa7;Add Method;Method;<br>method <code>processResponse(Response response, EventSourceListener listener)</code><br>added in <code>okhttp3.sse.EventSources</code><br>;public static void processResponse(Response response, EventSourceListener listener);okhttp3.sse.EventSources;false;false;false
0024b66b4ff830338df387c9e08ba5bade88aa1c;Change in Exception List;Method;<br><code>get(SSLSession session)</code><br>added list exception [IOException]</code><br>in <code>okhttp3.Handshake</code><br>;public static Handshake get(SSLSession session);okhttp3.Handshake;true;false;false
9a6f88dc34cb68d341ec1a7e4c79546fa1c18c96;Add Method;Method;<br>method <code>protocols()</code><br>added in <code>okhttp3.mockwebserver.MockWebServer</code><br>;public List<Protocol> protocols();okhttp3.mockwebserver.MockWebServer;false;false;false
3646138247488c9832a7f325401fe0b12fcdbebf;Remove Method;Method;<br>method <code>requestHeadersEnd(Call call, long headerLength)</code><br>removed from <code>okhttp3.EventListener</code><br>;public void requestHeadersEnd(Call call, long headerLength);okhttp3.EventListener;true;false;true
3646138247488c9832a7f325401fe0b12fcdbebf;Remove Method;Method;<br>method <code>responseHeadersEnd(Call call, long headerLength)</code><br>removed from <code>okhttp3.EventListener</code><br>;public void responseHeadersEnd(Call call, long headerLength);okhttp3.EventListener;true;false;true
3646138247488c9832a7f325401fe0b12fcdbebf;Add Method;Method;<br>method <code>byteCount()</code><br>added in <code>okhttp3.Headers</code><br>;public long byteCount();okhttp3.Headers;false;false;true
3646138247488c9832a7f325401fe0b12fcdbebf;Add Method;Method;<br>method <code>requestHeadersEnd(Call call, Request request)</code><br>added in <code>okhttp3.EventListener</code><br>;public void requestHeadersEnd(Call call, Request request);okhttp3.EventListener;false;false;true
3646138247488c9832a7f325401fe0b12fcdbebf;Add Method;Method;<br>method <code>responseHeadersEnd(Call call, Response response)</code><br>added in <code>okhttp3.EventListener</code><br>;public void responseHeadersEnd(Call call, Response response);okhttp3.EventListener;false;false;true
b3ecb0a6c9bf3a213377b889f2b3077a940363e2;Add Method;Method;<br>method <code>withCharset(Charset charset)</code><br>added in <code>okhttp3.Challenge</code><br>;public Challenge withCharset(Charset charset);okhttp3.Challenge;false;false;true
b3ecb0a6c9bf3a213377b889f2b3077a940363e2;Add Method;Method;<br>method <code>charset()</code><br>added in <code>okhttp3.Challenge</code><br>;public Charset charset();okhttp3.Challenge;false;false;true
1c98464839434a0fe7c7581cdae44bd3f2e6edd3;Remove Method;Method;<br>method <code>dnsEnd(Call call, String domainName, @Nullable List<InetAddress> inetAddressList, @Nullable IOException ioe)</code><br>removed from <code>okhttp3.EventListener</code><br>;public void dnsEnd(Call call, String domainName, @Nullable List<InetAddress> inetAddressList, @Nullable IOException ioe);okhttp3.EventListener;true;false;true
1c98464839434a0fe7c7581cdae44bd3f2e6edd3;Remove Method;Method;<br>method <code>secureConnectEnd(Call call, @Nullable Handshake handshake, @Nullable IOException ioe)</code><br>removed from <code>okhttp3.EventListener</code><br>;public void secureConnectEnd(Call call, @Nullable Handshake handshake, @Nullable IOException ioe);okhttp3.EventListener;true;false;true
1c98464839434a0fe7c7581cdae44bd3f2e6edd3;Remove Method;Method;<br>method <code>connectEnd(Call call, InetSocketAddress inetSocketAddress, @Nullable Proxy proxy, @Nullable Protocol protocol, @Nullable IOException ioe)</code><br>removed from <code>okhttp3.EventListener</code><br>;public void connectEnd(Call call, InetSocketAddress inetSocketAddress, @Nullable Proxy proxy, @Nullable Protocol protocol, @Nullable IOException ioe);okhttp3.EventListener;true;false;true
1c98464839434a0fe7c7581cdae44bd3f2e6edd3;Remove Method;Method;<br>method <code>requestHeadersEnd(Call call, long headerLength, @Nullable IOException ioe)</code><br>removed from <code>okhttp3.EventListener</code><br>;public void requestHeadersEnd(Call call, long headerLength, @Nullable IOException ioe);okhttp3.EventListener;true;false;true
1c98464839434a0fe7c7581cdae44bd3f2e6edd3;Remove Method;Method;<br>method <code>requestBodyEnd(Call call, long bytesWritten, @Nullable IOException ioe)</code><br>removed from <code>okhttp3.EventListener</code><br>;public void requestBodyEnd(Call call, long bytesWritten, @Nullable IOException ioe);okhttp3.EventListener;true;false;true
1c98464839434a0fe7c7581cdae44bd3f2e6edd3;Remove Method;Method;<br>method <code>responseHeadersEnd(Call call, long headerLength, @Nullable IOException ioe)</code><br>removed from <code>okhttp3.EventListener</code><br>;public void responseHeadersEnd(Call call, long headerLength, @Nullable IOException ioe);okhttp3.EventListener;true;false;true
1c98464839434a0fe7c7581cdae44bd3f2e6edd3;Remove Method;Method;<br>method <code>responseBodyEnd(Call call, long bytesRead, @Nullable IOException ioe)</code><br>removed from <code>okhttp3.EventListener</code><br>;public void responseBodyEnd(Call call, long bytesRead, @Nullable IOException ioe);okhttp3.EventListener;true;false;true
1c98464839434a0fe7c7581cdae44bd3f2e6edd3;Remove Method;Method;<br>method <code>callEnd(Call call, @Nullable IOException ioe)</code><br>removed from <code>okhttp3.EventListener</code><br>;public void callEnd(Call call, @Nullable IOException ioe);okhttp3.EventListener;true;false;true
1c98464839434a0fe7c7581cdae44bd3f2e6edd3;Add Method;Method;<br>method <code>dnsEnd(Call call, String domainName, @Nullable List<InetAddress> inetAddressList)</code><br>added in <code>okhttp3.EventListener</code><br>;public void dnsEnd(Call call, String domainName, @Nullable List<InetAddress> inetAddressList);okhttp3.EventListener;false;false;true
1c98464839434a0fe7c7581cdae44bd3f2e6edd3;Add Method;Method;<br>method <code>secureConnectEnd(Call call, @Nullable Handshake handshake)</code><br>added in <code>okhttp3.EventListener</code><br>;public void secureConnectEnd(Call call, @Nullable Handshake handshake);okhttp3.EventListener;false;false;true
1c98464839434a0fe7c7581cdae44bd3f2e6edd3;Add Method;Method;<br>method <code>connectEnd(Call call, InetSocketAddress inetSocketAddress, @Nullable Proxy proxy, @Nullable Protocol protocol)</code><br>added in <code>okhttp3.EventListener</code><br>;public void connectEnd(Call call, InetSocketAddress inetSocketAddress, @Nullable Proxy proxy, @Nullable Protocol protocol);okhttp3.EventListener;false;false;true
1c98464839434a0fe7c7581cdae44bd3f2e6edd3;Add Method;Method;<br>method <code>connectFailed(Call call, InetSocketAddress inetSocketAddress, @Nullable Proxy proxy, @Nullable Protocol protocol, @Nullable IOException ioe)</code><br>added in <code>okhttp3.EventListener</code><br>;public void connectFailed(Call call, InetSocketAddress inetSocketAddress, @Nullable Proxy proxy, @Nullable Protocol protocol, @Nullable IOException ioe);okhttp3.EventListener;false;false;true
1c98464839434a0fe7c7581cdae44bd3f2e6edd3;Add Method;Method;<br>method <code>requestHeadersEnd(Call call, long headerLength)</code><br>added in <code>okhttp3.EventListener</code><br>;public void requestHeadersEnd(Call call, long headerLength);okhttp3.EventListener;false;false;true
1c98464839434a0fe7c7581cdae44bd3f2e6edd3;Add Method;Method;<br>method <code>requestBodyEnd(Call call, long bytesWritten)</code><br>added in <code>okhttp3.EventListener</code><br>;public void requestBodyEnd(Call call, long bytesWritten);okhttp3.EventListener;false;false;true
1c98464839434a0fe7c7581cdae44bd3f2e6edd3;Add Method;Method;<br>method <code>responseHeadersEnd(Call call, long headerLength)</code><br>added in <code>okhttp3.EventListener</code><br>;public void responseHeadersEnd(Call call, long headerLength);okhttp3.EventListener;false;false;true
1c98464839434a0fe7c7581cdae44bd3f2e6edd3;Add Method;Method;<br>method <code>responseBodyEnd(Call call, long bytesRead)</code><br>added in <code>okhttp3.EventListener</code><br>;public void responseBodyEnd(Call call, long bytesRead);okhttp3.EventListener;false;false;true
1c98464839434a0fe7c7581cdae44bd3f2e6edd3;Add Method;Method;<br>method <code>callEnd(Call call)</code><br>added in <code>okhttp3.EventListener</code><br>;public void callEnd(Call call);okhttp3.EventListener;false;false;true
1c98464839434a0fe7c7581cdae44bd3f2e6edd3;Add Method;Method;<br>method <code>callFailed(Call call, IOException ioe)</code><br>added in <code>okhttp3.EventListener</code><br>;public void callFailed(Call call, IOException ioe);okhttp3.EventListener;false;false;true
cdc48ba8b0e4bdfccc208985bfef200220096d9d;Remove Method;Method;<br>method <code>dnsEnd(Call call, String domainName, @Nullable List<InetAddress> inetAddressList, @Nullable Throwable throwable)</code><br>removed from <code>okhttp3.EventListener</code><br>;public void dnsEnd(Call call, String domainName, @Nullable List<InetAddress> inetAddressList, @Nullable Throwable throwable);okhttp3.EventListener;true;false;true
cdc48ba8b0e4bdfccc208985bfef200220096d9d;Remove Method;Method;<br>method <code>secureConnectEnd(Call call, @Nullable Handshake handshake, @Nullable Throwable throwable)</code><br>removed from <code>okhttp3.EventListener</code><br>;public void secureConnectEnd(Call call, @Nullable Handshake handshake, @Nullable Throwable throwable);okhttp3.EventListener;true;false;true
cdc48ba8b0e4bdfccc208985bfef200220096d9d;Remove Method;Method;<br>method <code>connectEnd(Call call, InetSocketAddress inetSocketAddress, @Nullable Proxy proxy, @Nullable Protocol protocol, @Nullable Throwable throwable)</code><br>removed from <code>okhttp3.EventListener</code><br>;public void connectEnd(Call call, InetSocketAddress inetSocketAddress, @Nullable Proxy proxy, @Nullable Protocol protocol, @Nullable Throwable throwable);okhttp3.EventListener;true;false;true
cdc48ba8b0e4bdfccc208985bfef200220096d9d;Remove Method;Method;<br>method <code>requestHeadersEnd(Call call, long headerLength, @Nullable Throwable throwable)</code><br>removed from <code>okhttp3.EventListener</code><br>;public void requestHeadersEnd(Call call, long headerLength, @Nullable Throwable throwable);okhttp3.EventListener;true;false;true
cdc48ba8b0e4bdfccc208985bfef200220096d9d;Remove Method;Method;<br>method <code>requestBodyEnd(Call call, long bytesWritten, @Nullable Throwable throwable)</code><br>removed from <code>okhttp3.EventListener</code><br>;public void requestBodyEnd(Call call, long bytesWritten, @Nullable Throwable throwable);okhttp3.EventListener;true;false;true
cdc48ba8b0e4bdfccc208985bfef200220096d9d;Remove Method;Method;<br>method <code>responseHeadersEnd(Call call, long headerLength, @Nullable Throwable throwable)</code><br>removed from <code>okhttp3.EventListener</code><br>;public void responseHeadersEnd(Call call, long headerLength, @Nullable Throwable throwable);okhttp3.EventListener;true;false;true
cdc48ba8b0e4bdfccc208985bfef200220096d9d;Remove Method;Method;<br>method <code>responseBodyEnd(Call call, long bytesRead, @Nullable Throwable throwable)</code><br>removed from <code>okhttp3.EventListener</code><br>;public void responseBodyEnd(Call call, long bytesRead, @Nullable Throwable throwable);okhttp3.EventListener;true;false;true
cdc48ba8b0e4bdfccc208985bfef200220096d9d;Remove Method;Method;<br>method <code>callEnd(Call call, @Nullable Throwable throwable)</code><br>removed from <code>okhttp3.EventListener</code><br>;public void callEnd(Call call, @Nullable Throwable throwable);okhttp3.EventListener;true;false;true
cdc48ba8b0e4bdfccc208985bfef200220096d9d;Add Method;Method;<br>method <code>dnsEnd(Call call, String domainName, @Nullable List<InetAddress> inetAddressList, @Nullable IOException ioe)</code><br>added in <code>okhttp3.EventListener</code><br>;public void dnsEnd(Call call, String domainName, @Nullable List<InetAddress> inetAddressList, @Nullable IOException ioe);okhttp3.EventListener;false;false;true
cdc48ba8b0e4bdfccc208985bfef200220096d9d;Add Method;Method;<br>method <code>secureConnectEnd(Call call, @Nullable Handshake handshake, @Nullable IOException ioe)</code><br>added in <code>okhttp3.EventListener</code><br>;public void secureConnectEnd(Call call, @Nullable Handshake handshake, @Nullable IOException ioe);okhttp3.EventListener;false;false;true
cdc48ba8b0e4bdfccc208985bfef200220096d9d;Add Method;Method;<br>method <code>connectEnd(Call call, InetSocketAddress inetSocketAddress, @Nullable Proxy proxy, @Nullable Protocol protocol, @Nullable IOException ioe)</code><br>added in <code>okhttp3.EventListener</code><br>;public void connectEnd(Call call, InetSocketAddress inetSocketAddress, @Nullable Proxy proxy, @Nullable Protocol protocol, @Nullable IOException ioe);okhttp3.EventListener;false;false;true
cdc48ba8b0e4bdfccc208985bfef200220096d9d;Add Method;Method;<br>method <code>requestHeadersEnd(Call call, long headerLength, @Nullable IOException ioe)</code><br>added in <code>okhttp3.EventListener</code><br>;public void requestHeadersEnd(Call call, long headerLength, @Nullable IOException ioe);okhttp3.EventListener;false;false;true
cdc48ba8b0e4bdfccc208985bfef200220096d9d;Add Method;Method;<br>method <code>requestBodyEnd(Call call, long bytesWritten, @Nullable IOException ioe)</code><br>added in <code>okhttp3.EventListener</code><br>;public void requestBodyEnd(Call call, long bytesWritten, @Nullable IOException ioe);okhttp3.EventListener;false;false;true
