commit;category;change;description;element;path;isBreakingChange;deprecated;javaDoc
c7238846ecc69c30ead3ea63c237175cb549fa7f;Rename Type;Type;type <code>com.facebook.imagepipeline.cache.BitmapCountingMemoryCacheFactory</code><br>renamed to<br><code>com.facebook.imagepipeline.cache.CountingLruBitmapMemoryCacheFactory</code><br>;BitmapCountingMemoryCacheFactory;com.facebook.imagepipeline.cache.BitmapCountingMemoryCacheFactory;true;false;false
c7238846ecc69c30ead3ea63c237175cb549fa7f;Add Type;Type;<br>Type <code>com.facebook.imagepipeline.cache.InstrumentedMemoryCacheBitmapMemoryCacheFactory</code> added<br>;InstrumentedMemoryCacheBitmapMemoryCacheFactory;com.facebook.imagepipeline.cache.InstrumentedMemoryCacheBitmapMemoryCacheFactory;false;false;false
c7238846ecc69c30ead3ea63c237175cb549fa7f;Add Type;Type;<br>Type <code>com.facebook.imagepipeline.cache.AbstractAdaptiveCountingMemoryCache</code> added<br>;AbstractAdaptiveCountingMemoryCache;com.facebook.imagepipeline.cache.AbstractAdaptiveCountingMemoryCache;false;false;true
c7238846ecc69c30ead3ea63c237175cb549fa7f;Add Type;Type;<br>Type <code>com.facebook.imagepipeline.cache.LruCountingMemoryCache</code> added<br>;LruCountingMemoryCache;com.facebook.imagepipeline.cache.LruCountingMemoryCache;false;false;true
c7238846ecc69c30ead3ea63c237175cb549fa7f;Add Type;Type;<br>Type <code>com.facebook.cache.common.HasDebugData</code> added<br>;HasDebugData;com.facebook.cache.common.HasDebugData;false;false;false
a9a2d71f2d9f28c63a2d5147e04db79b9bdd980f;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.DefaultFrescoVitoConfig.DefaultPrefetchConfig</code> added<br>;DefaultPrefetchConfig;com.facebook.fresco.vito.core.DefaultFrescoVitoConfig.DefaultPrefetchConfig;false;false;false
a9a2d71f2d9f28c63a2d5147e04db79b9bdd980f;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.PrefetchConfig</code> added<br>;PrefetchConfig;com.facebook.fresco.vito.core.PrefetchConfig;false;false;false
924445e78aa5777c10da92b1e729c56bf085ffc0;Move Type;Type;<br>type <code>com.facebook.fresco.vito.listener.impl.ForwardingImageListener</code><br>moved to<br><code>com.facebook.fresco.vito.listener.ForwardingImageListener</code><br>;ForwardingImageListener;com.facebook.fresco.vito.listener.impl.ForwardingImageListener;true;false;false
e8d8fac3a498c970c871328501ca7d1220aed133;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.FrescoVitoPrefetcherImpl</code> added<br>;FrescoVitoPrefetcherImpl;com.facebook.fresco.vito.core.impl.FrescoVitoPrefetcherImpl;false;false;false
cf346e44cfb422251875dac1ac94e1a159cb1f7b;Remove Type;Type;<br>type <code>com.facebook.fresco.vito.view.impl.VitoViewImpl</code> <br>was removed<br>;VitoViewImpl;com.facebook.fresco.vito.view.impl.VitoViewImpl;true;false;true
bd503114a41cb013927f2addd859e9cf61cc149a;Add Type;Type;<br>Type <code>com.facebook.fresco.ui.common.MultiUriHelper</code> added<br>;MultiUriHelper;com.facebook.fresco.ui.common.MultiUriHelper;false;false;false
cdff7cf90734955662209fada12c691b68252a63;Remove Type;Type;<br>type <code>com.facebook.fresco.vito.litho.LithoPrefetchUtils</code> <br>was removed<br>;LithoPrefetchUtils;com.facebook.fresco.vito.litho.LithoPrefetchUtils;true;false;false
e4c304a20efa42cae13f2c30a2767575f8c72451;Remove Type;Type;<br>type <code>com.facebook.fresco.vito.litho.FrescoVitoImageSpec</code> <br>was removed<br>;FrescoVitoImageSpec;com.facebook.fresco.vito.litho.FrescoVitoImageSpec;true;false;false
a7656794c159a72d22a6cf77b09cf7160b485b7c;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.source.FirstAvailableImageSource</code> added<br>;FirstAvailableImageSource;com.facebook.fresco.vito.core.impl.source.FirstAvailableImageSource;false;false;false
a7656794c159a72d22a6cf77b09cf7160b485b7c;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.source.IncreasingQualityImageSource</code> added<br>;IncreasingQualityImageSource;com.facebook.fresco.vito.core.impl.source.IncreasingQualityImageSource;false;false;false
a7656794c159a72d22a6cf77b09cf7160b485b7c;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.source.EmptyImageSource</code> added<br>;EmptyImageSource;com.facebook.fresco.vito.core.impl.source.EmptyImageSource;false;false;true
a7656794c159a72d22a6cf77b09cf7160b485b7c;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.source.SingleImageSource</code> added<br>;SingleImageSource;com.facebook.fresco.vito.core.impl.source.SingleImageSource;false;false;false
a7656794c159a72d22a6cf77b09cf7160b485b7c;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.source.VitoImageSource</code> added<br>;VitoImageSource;com.facebook.fresco.vito.core.impl.source.VitoImageSource;false;false;false
a7656794c159a72d22a6cf77b09cf7160b485b7c;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.source.ImageSourceProviderImpl</code> added<br>;ImageSourceProviderImpl;com.facebook.fresco.vito.core.impl.source.ImageSourceProviderImpl;false;false;false
a7656794c159a72d22a6cf77b09cf7160b485b7c;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.source.ImageSource</code> added<br>;ImageSource;com.facebook.fresco.vito.source.ImageSource;false;false;true
a7656794c159a72d22a6cf77b09cf7160b485b7c;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.source.ImageSourceProvider</code> added<br>;ImageSourceProvider;com.facebook.fresco.vito.source.ImageSourceProvider;false;false;true
a7656794c159a72d22a6cf77b09cf7160b485b7c;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.source.ImageSourceProvider.Implementation</code> added<br>;Implementation;com.facebook.fresco.vito.source.ImageSourceProvider.Implementation;false;false;false
